LOG HH_CLint (uL/min/1E6 cells),canonical_smiles
1.5499836111596887,CCOc1ccc2ccc(=O)oc2c1
1.5499836111596887,N=c1c(S(=O)(=O)c2ccc(Cl)cc2)cc2c(=O)n3ccccc3nc2n1C1CCCC1
1.5600262489128924,Cc1cc(C)nc(Nc2cccc(C(F)(F)F)c2)n1
1.568201724066995,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
1.5800121125294244,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
1.5800121125294244,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1C(C)O
1.5800121125294244,C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O
1.5899496013257077,CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1
1.5899496013257077,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
1.5899496013257077,O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1
1.599992177584098,Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O
1.599992177584098,COc1ccc(/C=C2\NC(=O)NC2=O)cc1
1.6020599913279625,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1
1.6100210246641453,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
1.6200318951262973,CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12
1.6283889300503116,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12
1.63002085111341,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
1.63002085111341,Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1
1.6399842480415885,COCCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
1.6434526764861874,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12
1.6600112212893308,CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12
1.6699673699085043,Nc1c(-c2ccccc2)nc(Cl)nc1-c1ccccc1
1.7000110623221123,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1
1.7000110623221123,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
1.7100326990657535,CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
1.7100326990657535,COc1ccccc1SC[C@@H](C)CN[C@@H]1COc2ccccc2SC1
1.7199938263676038,Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1
1.7399676967595095,CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1
1.7399676967595095,COc1ccccc1-c1csc(-n2ncc(C#N)c2N)n1
1.7399676967595095,Clc1ccc(COc2ccc(Br)cc2CN2CCOCC2)cc1
1.7399676967595095,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12
1.749968083509403,Clc1ccccc1CN1CCc2sccc2C1
1.7567121601647717,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
1.7800291273373383,Cc1cccc(-c2ccc(CNC(=O)CCCc3ccc4cccnc4n3)cc2)c1
1.7800291273373383,COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1
1.7900035203904894,Nc1ccc2c(c1)Cc1cc(N)ccc1-2
1.806179973983887,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1
1.8100307864058396,CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1
1.8200043068083178,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
1.8300109359361179,N#Cc1ccc(-c2ccc(NC(=O)Nc3ccc(-c4ccnc5[nH]cnc45)cc3)cc2)cc1
1.8699940001217419,NCCCCCc1c[nH]c2ccc(F)cc12
1.8899736384039962,O=C(Nc1nc2ccccc2s1)c1ccccc1
1.920018916028915,C=CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
1.9400181550076632,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
1.9400181550076632,CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
1.9800033715837464,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CC1
1.9800033715837464,CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1
2.0100029741270595,COc1ccc(C)c(Nc2ncc3ccn(-c4ccccn4)c3n2)c1
2.090011024007147,O=c1ccc2ccc(O)cc2o1
2.0969100130080562,COCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1
2.0999912335446846,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12
2.109983294819892,O=C(O)CCc1ccc(OCc2cccc(Br)c2)cc1
2.1300119496719043,O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O
2.1760912590556813,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1
2.1760912590556813,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1
2.1760912590556813,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
2.1760912590556813,CC(C)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
2.1760912590556813,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc4nc[nH]c(=O)c4c3)nc2n1
2.1760912590556813,NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1
2.1760912590556813,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
2.1760912590556813,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
2.1760912590556813,CCOc1ccc2nc3ccc(=O)cc-3oc2c1
2.1760912590556813,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
2.1760912590556813,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1
2.1760912590556813,COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc3c(c2)c(=O)sn3C)c1
2.1760912590556813,CCC(=O)NC(c1cccs1)c1cc(Cl)c2cccnc2c1O
2.1760912590556813,N#CCC(CNc1ncc(C(F)(F)F)cc1Cl)OC(=O)c1c(F)cccc1F
0.47712125471966244,CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1
0.47712125471966244,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1
0.47712125471966244,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1
0.47712125471966244,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1
0.47712125471966244,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
0.47712125471966244,COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O
0.47712125471966244,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1C(=O)N[C@@H](C)C(C)(C)C
0.47712125471966244,NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1
0.47712125471966244,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21
0.47712125471966244,Cn1c(=O)c2[nH]cnc2n(C)c1=O
0.47712125471966244,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C#N)cc2)c1C(=O)N[C@@H](C)C(C)(C)C
0.47712125471966244,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3)c2s1
0.47712125471966244,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O
0.47712125471966244,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1
0.47712125471966244,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1
0.47712125471966244,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1
0.47712125471966244,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)C)cc1
0.47712125471966244,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1
0.47712125471966244,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
0.47712125471966244,Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1
0.47712125471966244,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1
0.47712125471966244,CC1(C)[C@H](NC(=O)/C(=N\OCc2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O
0.47712125471966244,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1
0.47712125471966244,Cc1nnc(C)c2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12
0.47712125471966244,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
0.47712125471966244,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1
0.47712125471966244,N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl
0.47712125471966244,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1
0.47712125471966244,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1
0.47712125471966244,NC1(c2ccc(-c3ncc4nccn4c3-c3ccccc3)cc2)CCC1
0.47712125471966244,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1
0.47712125471966244,Cc1nn(-c2ccccc2)c(NC(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1C#N
0.47712125471966244,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1
0.47712125471966244,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
0.47712125471966244,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
0.47712125471966244,Oc1nc2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CC1
0.47712125471966244,C=CC(=O)Nc1ccc(F)cc1
0.47712125471966244,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl
0.47712125471966244,CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1
0.47712125471966244,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
0.47712125471966244,CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1
0.47712125471966244,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1
0.47712125471966244,Cc1ccc(NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)cc1NC(=O)c1ccc2ncccc2c1
0.47712125471966244,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
0.47712125471966244,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
0.47712125471966244,O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O
0.47712125471966244,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
0.47712125471966244,CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1
0.47712125471966244,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1
0.47712125471966244,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
0.47712125471966244,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
0.47712125471966244,COc1nc(C)nc(Cl)c1NC1=NCCN1
0.47712125471966244,CCC1(C2=NCCN2)Cc2ccccc2O1
0.47712125471966244,CC1CNC(Nc2c(Cl)cccc2Cl)=N1
0.47712125471966244,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1
0.47712125471966244,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1
0.47712125471966244,COc1ccc(OC)c(C(O)CN)c1
0.47712125471966244,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
0.47712125471966244,COc1ccnc(CCc2nc3c(C)ccnc3[nH]2)c1
0.47712125471966244,O=C(O)[C@H](Cc1ccccc1F)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.47712125471966244,Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O
0.47712125471966244,Cc1ccc2c(c1)c(Sc1ccc(S(C)(=O)=O)cc1)c(C)n2CC(=O)O
0.47712125471966244,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O
0.47712125471966244,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
0.47712125471966244,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1
0.47712125471966244,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1
0.47712125471966244,CS(=O)(=O)c1ccc2nc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)CC3)sc2c1
0.47712125471966244,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1
0.47712125471966244,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1
0.47712125471966244,COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)cc1OC
0.47712125471966244,NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1
0.47712125471966244,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1
0.47712125471966244,Nc1ncc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)nc1C(=O)Nc1cccnc1
0.47712125471966244,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
0.47712125471966244,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
0.47712125471966244,N#Cc1ccccc1CSc1nc(O)cc(O)n1
0.47712125471966244,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
0.47712125471966244,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ncc34)n2)CC1
0.47712125471966244,NC(=O)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
0.47712125471966244,N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
0.47712125471966244,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O
0.47712125471966244,Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl
0.47712125471966244,Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C
0.47712125471966244,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
0.47712125471966244,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1
0.47712125471966244,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1
0.47712125471966244,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1
0.47712125471966244,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
0.47712125471966244,Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl
0.47712125471966244,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1
0.47712125471966244,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@H](O)CN
0.47712125471966244,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
0.47712125471966244,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(F)cc1
0.47712125471966244,CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)O)c3)c2n1
0.47712125471966244,O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
0.47712125471966244,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
0.47712125471966244,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O
0.47712125471966244,CCS(=O)(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O
0.47712125471966244,Cc1ncc([N+](=O)[O-])n1CCO
0.47712125471966244,CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1
0.47712125471966244,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1
0.47712125471966244,Cc1nn(C)c2ccc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)cc12
0.47712125471966244,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
0.47712125471966244,CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2
