logS,canonical_smiles
-3.17269999999999,C=CCOC1=NS(=O)(=O)c2ccccc21
-2.06496437079063,N#CCC(=O)NCc1ccccc1
-2.51799964371444,O=C(O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
-2.57159952495848,O=C1COc2ccccc2N1
-0.611000287439742,O=C(O)CC1(CC(=O)O)OCOC1=O
-5.76963135591568,CCCCCCC(C)C
0.291899591430673,CCC1OCCO1
-2.51078981682108,CCC(C)C(O)C(C)CC
-7.69891439763873,CCCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1
-2.86082145159088,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
-1.63432824047234,C=C(Cl)Cl
-2.63989767900194,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O
-3.05095809987096,COc1cc2c(cc1OC)CC(=O)N(CCC1OCCO1)C=C2
-2.64109403317381,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1
-2.02153384052545,CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(CO)C(OC4OC(C(=O)O)C(O)C(O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C1O
-6.04434029506142,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2cn(C(=O)c3c(Cl)cccc3Cl)c3ncc(Br)cc23)c1F
-4.80354851154494,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C
-4.57460352494463,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
-8.21285592687583,CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC
-1.53009557789445,COc1ncnc2nc[nH]c12
-5.34938596892596,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
-3.56389241246501,O=C(O)c1ccc2ccccc2c1
-6.4750243488765,CCCCCCCCCCC(CO)CCCCCCCC
-9.10000815258366,Clc1cc(Cl)cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1
-9.36190013914459,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl
-5.51331274619603,O=C1c2ccccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5
-4.4504277175,O=c1c2ccccc2c2cc3ccc4c(=O)c5c(Br)c(Br)ccc5c5cc6ccc1c2c6c3c45
-3.74407773879999,CCOC(=O)CC(NC1CCC(CC2CCC(NC(CC(=O)OCC)C(=O)OCC)CC2)CC1)C(=O)OCC
-6.75659334228101,CCOC(=O)c1ccc2sc3ccccc3c(=O)c2c1
-2.1555513946674,COc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(OC)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O
-1.39255482266505,C1COC(NC(C2CC2)C2CC2)=N1
-0.552450162672813,CCOC(C)C
-2.25557622340315,CC(C)C(=O)OCc1ccccc1
-7.27736855175982,Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl
0.29055975823015,CC(=O)CC(=O)C(=O)O
-1.98146986132506,c1ccc2c(c1)CCCN2
-3.65188766621691,CCCCCCC#CC(=O)OC
-7.2923086931,CC(C)(C)c1cc(Cn2c(=O)n(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(=O)n(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2=O)cc(C(C)(C)C)c1O
-3.26,CC1CCCC(C)N1C(=O)COC(=O)c1ccccc1
-3.65117552170214,CCCCCCCCCCCCCCCCN=C(O)C(C)O
-4.1122,CCOc1ccc(C(=O)O)c2ccccc12
-3.08516632149174,COC1CC2CC1C1C=CCC21
-4.6002818194319,S=C=Nc1cccc2ccccc12
-1.46997567840038,Nc1cccc(C(F)(F)F)c1
-3.37995392874977,CCCOC(=O)c1ccc(O)c(Cl)c1
-5.20000687646514,c1ccc2c(c1)ccc1ccccc12
-7.75799458482171,O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31
-3.39360036050607,CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O
-2.40575719650687,CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N
-3.27379146303443,COc1cc(Br)c(C=O)cc1O
-4.10033152319544,CCCCCCCCCC(=O)OCC
-1.96129848793807,O=C(O)C=Cc1cnc[nH]1
-1.4690725372,O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
-7.67996739891614,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1
-0.126147547463208,C=CC(N)CCC(=O)O
-2.88019734025198,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12
-5.51000003039163,C=CCCCCCCCC
-3.75061576304527,O=NN(c1ccccc1)c1ccccc1
-5.47009444759696,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1
-0.121109888199999,NC(=O)CCNCCO
-8.52314725393642,Cc1c2ccccc2c2ccc3cccc4ccc1c2c43
-7.66210254574495,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
-1.43988192631532,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
-5.1693,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C
-1.95490004728957,Cc1cc(C)c(N)cc1C
-1.9186679669217,CCCOC(=O)CCC
-1.8076460763,Oc1nc(O)nc(O)n1
0.700558669620315,NCC(O)c1ccc(O)c(O)c1
0.427972444337069,COC(=O)C=C(C)OP(=O)(OC)OC
-2.88676464502276,CC(O)=NC(CSc1ccc(Cl)c(Cl)c1)C(=O)O
-5.31000423394662,CCC=CCCCCCCCC(=O)OC
-4.80222255142962,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
-4.49999389717959,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1
-3.23853153428269,O=c1[c-](-c2cccc(C(F)(F)F)c2)c(=O)[n+]2ccccc2n1Cc1cncnc1
-3.19639809116333,NCCCCCCCCCCCC(=O)O
-3.45071087814691,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
-0.253705596072592,OCC(Cl)(Cl)Cl
-5.28996994732062,CCCCCCCCCCCC#N
-4.40783975961365,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5
-1.59158966529731,CC1CCCC(N=O)C1N=O
-3.88384949973525,O=C1CCCCCCCCCOCCCCCO1
-2.22910242144025,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C
-4.6613,Cc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1
-2.65076827686517,O=C1OCc2ccc([N+](=O)[O-])cc21
-3.43023887979719,CC(C)(C)c1ccc(OCC2CO2)cc1
-0.2046,CC(=O)OCC(C)OC(C)=O
0.375391190391972,C=C(C)C(N)=O
-0.412154669542682,NC1(C(=O)O)CCCC1
-9.47280074092694,Clc1cccc2c1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2
-1.6157,FC(F)OC(Cl)C(F)(F)F
-1.15789701388091,O=C(O)CSC(C(=O)O)c1ccccc1
-7.0122,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl
0.527272797087182,CNCC(=O)O
-5.01006401236979,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NC(C)(C)C
-1.33996208227454,COC(=O)C(C)(C)C
-3.54169758795569,COC1=CC(C=NNC(N)=O)C=CC1=O
-3.81777349038154,CC12C(=O)OC(=O)C1(C)C1CCC2O1
-0.0419135260118245,COS(C)(=O)=O
-3.66975982171314,CCc1ccccc1Br
-2.24354773529187,C=C1C(=O)OC2C=C(CO)CCC=C(C)CC(OC(=O)C(C)CO)C12
0.359149590797813,Cc1ccncc1C
-1.95479152623111,CCCCC[N+](=O)[O-]
0.116503746880325,CC(C)=CC=O
-6.5283921465,CCCCCCCCC=CCCCCCCCCCCCC(N)=O
-4.08,CCCCCCC1(CC)C(=O)NC(=S)NC1=O
-1.56399059399945,CCC(C#N)(CC)C(O)=NC(=N)O
-7.52027043797017,CCCCC(CC)COC(=O)C=C(C)C(=O)OCC(CC)CCCC
-3.04179999999999,Cc1ccc2[nH]c(=O)c(=O)[nH]c2c1
0.58800000000001,O=c1ccnc[nH]1
-5.39988354541428,CCCCCCCCOC(=O)c1ccc(N)cc1
-0.438857795497645,CCS(=O)(=O)CCBr
-2.46500775688183,CC1=C(C=O)C(C)(C)CC=C1
-6.84963926962949,CCCCCCCCN(CCCCCCCC)CCCCCCCC
-1.88855002804478,C1CCN2CC3CC(CN4CCCCC34)C2C1
-1.2982801553006,O=C(O)c1ccc[n+]([O-])c1
0.17599859968219,O=C(NCN1CCOCC1)c1cnccn1
-4.77929338936214,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
-5.09860363283604,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
-3.03228685828821,ClCCCCCCCCCl
0.287172413530549,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
-3.84309871180856,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
-0.867256982071447,CNC(=O)ON=CC(C)(C)S(C)=O
0.655496243726009,O=C(O)c1cc(S(=O)(=O)O)ccc1O
-3.42704444919999,CCOC(=O)CN=C(c1ccccc1)c1ccccc1
-3.10799105013197,O=C(O)c1cccc(C(F)(F)F)c1
-1.34786645233994,NS(=O)(=O)c1cc2c(s1)[S+]([O-])CCC2O
-3.29899653844623,CCCCCCCCC#N
-4.41871218478828,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
-1.32999999999869,CC(=O)CCC(C)C
-7.51629999999999,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl
-8.05964142114652,c1ccc2c(c1)ccc1c3ccccc3ccc21
-3.95151884179588,C=CC(=O)OCCOc1ccccc1-c1ccccc1
-4.26846545031114,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O
-0.545903265575329,NC(Cc1cnc[nH]1)C(=O)O
-2.03,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1
-1.55067332503282,CCCCCC(C)O
-2.31993726702163,CCOC(=O)c1ccccc1
-2.59105913935413,CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O
-3.47412809359873,C=CCCCCCCCCC(=O)NCC(=O)O
-7.71850999269883,CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C)C5=O
-6.13463302265383,CC(C)CC1CCC(CCC=O)CC1
-3.2063539289816,O=C1NC(=O)N(Cc2ccccc2)C(=O)C1c1ccccc1
-5.68391010491036,Oc1c(-c2ccccc2)cccc1-c1ccccc1
-2.92003698883215,CCCCCCCCC(C(=O)O)C(=O)O
-3.66951769089362,CCCCC(CC)C(=O)OOC(C)(C)C
-4.18730840380368,O=C(O)COc1ccc2sc3ccccc3c(=O)c2c1
-2.77822679448038,CC=Cc1ccc(OC)c(OC)c1
-3.50000015933812,Brc1ccccc1Br
-2.45,O=C(OCn1c(O)ncc(F)c1=O)Oc1ccccc1
-2.72999933218454,O=C(O)c1ccccc1I
-2.54149981818938,CCS(=O)(=O)CCSP(=S)(OC)OC
0.0309220554878775,CCC(CC)(C(=O)NC)C(=O)NC
-3.0256,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12
-0.799999999999999,Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1
-3.99015198276972,CCCCCCC(C)(C)S
-2.6025187263512,Cc1ncnc2c(O)cccc12
-5.22224348861775,O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CCO)cc2)c([N+](=O)[O-])c1
-0.550416099665279,CC1(CCl)CO1
-1.88410934897633,CCC(=O)OCC(C)C
-7.10310347918649,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccccc1-2
-4.66076305981454,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
-4.2169166626678,O=C(Oc1ccccc1)Oc1ccccc1
-1.49960021503844,CCC(Cl)(Cl)[N+](=O)[O-]
-7.4179683661761,CC(=O)C(N=Nc1ccc(C)cc1[N+](=O)[O-])C(=O)Nc1ccccc1
-1.60584353905808,CC(Cl)CCl
0.057081045955472,O=C1c2ccccc2C(=O)c2c(NCCCOCCOCCO)ccc(NCCCOCCOCCO)c21
-4.28533826255996,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl
-1.86911775853297,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21
-6.77,Clc1cc(Oc2ccccc2)cc(Cl)c1Cl
-1.77022531519592,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
-2.36415406161725,CNC(=O)c1ncnc2nc[nH]c12
1.1358509819,CCNCC
-1.70369953396431,O=C(c1ccccc1O)N1CCOCC1
-5.13753344766662,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl
-1.94962984604315,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O
-1.21010002956095,CC(C)CCOCC(O)CO
-2.98879530273845,CC(C)c1ccc(C#N)cc1
0.983781985475097,Nn1cnnc1
-3.86640412461749,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
-4.42826313164257,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
0.121583244838473,Cc1cc(C)nc(C(N)=O)n1
-3.0832,O=C(O)c1ccc(NC(=O)c2cccnc2)cc1
-3.79357604969194,C=CC(C)CCC=C(C)CCC=O
-6.45784259050879,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2cn(C(=O)c3c(Cl)cccc3Cl)c3ncc(-c4ccc(Cl)cc4)cc23)c1F
0.511794107693034,CCOC(=O)C(=O)C(=O)OCC
-2.52814999996516,NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1
-4.54005790983883,Clc1ccccc1-c1ccccc1
-4.25859737878855,Cc1ccc(-c2[nH]c(C#N)nc2Cl)cc1
-5.48837008890488,CCCCCCC(O)CCCCCCCCCCC(=O)O
0.0111854761320555,CCCCCCCCOC1OC(CO)C(O)C(O)C1O
-0.796040222517198,CCC(CC)(CC(=O)O)C(=O)O
-5.84858794710493,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N
-3.20289980871529,C#CCN(C)Cc1ccccc1
-2.699500167069,CCOCCOC(=O)C=Cc1ccc(OC)cc1
-3.14077731729413,CCCCOC(=O)OCCCC
-3.06999999999999,Nc1ccc(Br)cc1C(=O)O
-4.64500411886264,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
-2.5958,CC(=O)N=NCc1ccc([N+](=O)[O-])o1
-3.93180932938,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
-0.705533773838407,CNC(=N[N+](=O)[O-])NCC1CCOC1
-7.39530189860205,CC(C)(c1cc(Br)c(OCC2CO2)c(Br)c1)c1cc(Br)c(OCC2CO2)c(Br)c1
-0.27897566326373,CC12CCC(CC1=O)C2(C)CO
-2.95955902585305,COC(=O)COc1ccc(Cl)cc1Cl
-3.12803416189999,CCCCOC(=O)C=CC(=O)OCCCC
-2.66938706106671,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1
-3.70019950302788,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
-3.64722016277939,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
-2.0790000480875,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
-3.0948,OCc1cc(Cl)c(Cl)c(Cl)c1
1.04972949310949,CC(C)(N)CO
-2.36981395194623,CNC(=O)ON=CC1(C)SCC(C)S1
-2.43259976248893,Nc1ccc(C#Cc2ccc(N)cc2)cc1
-2.01797190379833,C=C(C)C1CCC(C)(O)C1C
-2.4949028287,CCCCCCCCC=CCCCCCCCCOCCO
-2.09096307659573,CC(=O)Nc1cccc(C)c1
-0.864495868005298,CC1CCCCC1O
-2.71138702774723,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
-3.04,FC(Cl)(Cl)CCl
-2.03311029861162,CSc1nc2ncncc2[nH]1
-7.79863294117988,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
-6.63999977751017,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1
-7.77090942299999,CCCCCCCCC=CCCCCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCC
-2.73048705578208,CCOP(=O)(NC(C)C)Oc1ccc(S(C)(=O)=O)c(C)c1
-1.93094346678512,O=C(O)c1cc(O)nc(O)n1
-4.5011253402432,CCOC(=O)C1C(COCCN2C(=O)c3ccccc3C2=O)=NC(C)=C(C(=O)OC)C1c1ccccc1Cl
-2.46506415443214,Nc1ccc(Br)c(C(F)(F)F)c1
-0.615511620909422,NC(COP(=O)(O)O)C(=O)O
-3.00049999999999,COC(=O)C1(S(=O)(=O)c2ccccc2)CCC1
-4.53637859700866,CC(C)(O)C(=O)c1ccc(Cc2ccc(C(=O)C(C)(C)O)cc2)cc1
-6.70789558041279,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
-3.11039171045364,COc1ccc2[nH]c(=O)cc(C(=O)O)c2c1
-0.165775241599999,CC(=O)OCCOC(C)C
-0.246171188762008,OC1CCCCC1O
-1.61953628335608,C=CCN(CC=C)C(=O)C(Cl)Cl
-4.33477842387246,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C
-3.67597866890499,BrCCc1ccccc1
-5.60693199908903,CCCCCCC(O)CC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC(CCCCCC)OC(=O)C=CC(=O)O)OC(=O)CCCCCCCC=CCC(O)CCCCCC
-1.4403090624408,Cc1cnc(=O)[nH]c1N
-1.00029149987383,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1
-1.4647802098908,NNc1ccc(Cl)cc1
-3.20138427042747,COC(=O)c1ccc(N=Nc2ccc(N)cc2N)cc1
-3.62368730926308,O=[N+]([O-])c1cccc2ccccc12
-1.39980031157654,CCSCC
-5.69955677390864,CCCCC(CC)COC(=O)c1ccccc1O
-3.49943477576428,Cc1cccc(C(C)C)c1
-6.53633113598397,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1
-0.422900178256591,Nc1ccc(N)cc1
-0.859999999999999,O=Cc1ccccc1O
-6.34481070918125,Oc1ccc2ccccc2c1N=Nc1ccccc1
-8.2716565948,Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O
-6.4741688971811,CC(C)(c1ccccc1)C(C)(C)c1ccccc1
-4.4717,CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-]
-3.1801183593165,CCOP(=O)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
0.393493237921364,CCCC[N+](CCCC)(CCCC)CCCC
-1.87734085132492,C=CC(=O)OCCCC
-1.37198370657006,CN(C)C(=O)COC(=O)c1ccccc1
-3.95504200089608,CCCCCCCCC=CCCCCCCCCNCCCN
-1.30538320949732,O=[N+]([O-])c1cccc(Br)c1
-4.42002399726598,N#CC(=C1CCCCC1)c1ccccc1
-3.17972397567522,CCC(C)C
-3.90796489516614,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
-2.11116475946086,O=C(O)c1cccc(O)c1C(=O)O
0.7794395395,OCC(O)COCC(O)CO
-8.43119424839391,c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12
-5.29908728049275,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
-2.64076302553565,Cc1ccc(C(=O)CC(=O)C(F)(F)F)cc1
-4.4617795617,O=C(CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)OCCO)OCCO
-1.78884374944549,CCC1(c2ccccc2)C(=O)N(CC(O)CO)C(=O)N=C1O
-0.21499996339186,CC12CCC(C(CO)C1=O)C2(C)C
-2.02159987966024,CC(=O)c1ccc(O)c(O)c1O
-2.68119231291726,CC(C)(C)C(=O)OCn1ncc2c(O)ncnc21
-3.11878519307638,CCCCN(CCCC)CCCC
-3.06890029020704,O=C(S)CCCCCCCCC(=O)S
-3.71794118265223,Cc1ccc(Cl)cc1C
-2.80602212356906,Nc1nc2nc[nH]c2c(=S)[nH]1
-1.44758591076843,CC(=O)OCc1ccco1
-0.907874873602653,CNC(=O)CSP(=S)(OC)OC
-2.68209282212324,CC(C)(C)OC(=O)NC(C(=O)N1C(C#N)CC2CC21)C12CC3CC(CC(O)(C3)C1)C2
-1.45561003134802,c1ccc2cnccc2c1
-5.27,NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
-0.586453676681354,CCOC(=O)CN=C(C)CC(C)=O
-2.76,Cc1ccc(O)c(C(=O)O)c1
-1.98117546700204,CCCCCC(O)CC
-1.00057231634964,CCCC(C)(O)CC
-2.58124490118875,O=NC1CCCCCCCCC1N=O
-3.81330515846561,BrCCCCCCBr
-4.13999458116385,C=CC(=O)OC(C)CCCCCC
-1.63877999150502,CC1(C(=O)O)CC(C(=O)O)C(C)(C)C1
-1.94500520699039,CC1=C2C(O)C3C(CC(C)C2CC1=O)OC(=O)C3C
-2.96990477265904,C=C(C)C1CC=C(C=O)CC1
-7.96542955174303,COc1cc(NC(=O)C(N=Nc2cc(OC)c(S(=O)(=O)Nc3ccccc3)cc2OC)C(C)=O)c(OC)cc1Cl
-4.56548181859914,CC(C)CCCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl
-1.37429973878163,O=C(O)c1ccncc1
-2.59569146203411,NC(=O)NC1CCC(NC(N)=O)CC1
-2.43610961639389,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
0.6181158071,O=C1C=CC(=O)O1
-0.752263639192128,CCOC(=O)CC#N
-7.82173984508773,Clc1cc(Cl)c(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1
-4.11082038453738,CC1CCCCC1NC(=O)Nc1ccccc1
-3.03756947247996,CCOP(=O)(SC(C)CC)SC(C)CC
-2.08855068628653,O=C(Nc1ccccc1)c1cc(O)c(O)c(O)c1
-2.89992380676715,CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
-2.49626288230012,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC
-6.76987142774207,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1
-6.70803939799053,c1ccc(COc2ccc3ccccc3c2)cc1
-9.351,Brc1ccc(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br
-1.33810772270611,O=C(O)CSC1CCCCC1
-2.27938553469578,CC1CCC(C(C)C)C2(C1)OCC(CO)O2
-4.48044066758116,CCCCCCCCCCCO
-3.86609033546008,C=CC1CCCCC1
-3.47818139931214,O=C1OCCCN1N=Cc1ccc([N+](=O)[O-])o1
-1.81010448066633,O=Cc1ccc([N+](=O)[O-])cc1
1.13030884145921,CN(C)N=O
-7.93988194779977,Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl
-1.98167037254559,Nc1nc(CC(=O)O)cs1
-2.39000000000219,CCCCCCCCO
-1.88,N=C(O)CN=C(O)OCc1ccccc1
-3.30149022707407,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CO
-3.56119234489808,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
-5.96524130908457,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
-3.41724558347541,O=C(O)c1cc2ccccc2cc1O
-7.74,Brc1ccc(-c2ccc(Br)cc2)cc1
-6.4713029006537,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C
-6.4390979987933,CCCCCCCCCC
-5.31700578919445,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F
-3.9507412660387,S=C=Nc1cccc(Cl)c1
-3.55129368009491,CC(C)=CCC1(C(C)(C)C)C(O)=NC(=O)N=C1O
-3.3429,O=C1C=CC(N=Nc2ccccc2)C=C1
0.392499999999999,O=P(Oc1ccccc1)(N1CCOCC1)N1CCOCC1
-1.35929998009156,O=C(O)C(Br)=C(Br)Br
-0.21634561412864,CC[N+](=O)[O-]
-1.50024228354122,c1ccc2scnc2c1
-0.412092291368616,CCC#CC(C)O
0.666700933701224,CCC(C)NCCO
0.889599861188737,O=C(O)C(Cl)Cl
-6.80252455993687,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1
-3.03511381283147,c1ccc2c(c1)CCC2
-2.366,CCC(C)C(C)(COC(N)=O)COC(N)=O
-3.4144510454642,CC(C)Sc1ncccc1CCC(F)(F)F
-3.39318280317669,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
0.366077287846123,CC(=O)C(C)=O
-4.86400522942409,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
-4.11354124863454,O=C(Cc1ccccc1)OCCc1ccccc1
-2.81903592246541,CCCCCCC1=CCCC1=O
-6.10394414781565,CCCCC(C)CC(C)C
-2.66131951428742,COc1ccc(C(=O)O)cc1[N+](=O)[O-]
-1.44630932197674,CC(=O)CC(CC(=O)O)c1ccccc1
-1.9689910479199,Cc1ccccc1Oc1cccnn1
-2.29986912555499,CCCCCCCC(=O)O
-3.36814550694376,OC1(c2ccc(Cl)cc2)CCCCCC1n1cncn1
-1.58063298702145,O=C(O)c1ccc(F)c([N+](=O)[O-])c1
-2.97,COC(=O)c1ccc(C(=O)O)cc1
-2.18932324522956,O=C(O)c1ccccc1-c1nn(-c2ccccc2)nc1C(=O)O
-0.975999999999999,O=C(O)c1cccc(Cl)c1C(=O)O
-5.09629449968684,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl
-3.30149982941483,CC1(C)OCC(C2OC3OC(C)(C)OC3C2OC(=O)c2ccccc2)O1
-3.57022297045616,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
-1.14000000000299,CC(C)CCCO
-3.26961022151295,Nc1ccc2cc(S(=O)(=O)O)ccc2c1
-1.495423095,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
-5.31162659428232,CC(C)C1CCCCC1
-1.91,CC1=CCC(C(C)(C)O)CC1
-1.34007840132571,O=Cc1ccccc1C=O
-1.05581221171725,CCCCCCOC(CO)CO
-2.09001950378494,Cc1nc2c(O)cccn2c(=O)c1CCO
-8.06,Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl
