LOG HLM_CLint (mL/min/g),canonical_smiles
0.6901960800285137,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1
0.6989700043360189,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1
0.6989700043360189,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1
0.6989700043360189,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1
0.6989700043360189,Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O
0.6989700043360189,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1
0.6989700043360189,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1
0.6989700043360189,O=C(c1ccccc1)N1CCC2(CCN(Cc3cccc(Cl)c3)CC2)CC1
0.6989700043360189,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C#N)cc2)c1C(=O)N[C@@H](C)C(C)(C)C
0.6989700043360189,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
0.6989700043360189,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1
0.6989700043360189,O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.6989700043360189,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1
0.6989700043360189,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1
0.6989700043360189,C[C@H](CO)Nc1nc(SCc2ccco2)nc2nc(N)sc12
0.6989700043360189,N=C(N)c1cc2c(-c3ccccc3)cccc2s1
0.6989700043360189,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
0.6989700043360189,COc1cccc2c(-c3c(C)n(CC(=O)O)c4ccc(C)cc34)ccnc12
0.6989700043360189,Cc1c(C(=O)Nc2ccccc2)sc2ncnc(O)c12
0.6989700043360189,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1
0.6989700043360189,Cc1ccc2c(n1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O
0.6989700043360189,O=S(=O)(Nc1nc(-c2ccccc2)nn1Cc1ccccc1)c1ccccc1
0.6989700043360189,Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
0.7101173651118162,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F
0.7101173651118162,O=C1Nc2ccccc2B(O)N1c1ccccc1
0.7201593034059569,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
0.7201593034059569,C[C@H](c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1
0.7201593034059569,O=S1(=O)CC(O)C(N2CCC(c3ccccc3)CC2)C1
0.7299742856995556,COc1ccc(Cc2c(N)n[nH]c2N)cc1
0.7299742856995556,O=C(O)CCCCCCc1ccc(Cc2ccc3ccccc3n2)cc1
0.7403626894942439,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
0.7403626894942439,CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1
0.7403626894942439,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1
0.7403626894942439,Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl
0.7403626894942439,COCCNc1nc(N)c2nc(O)n(Cc3ccccc3)c2n1
0.7481880270062004,Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O
0.7596678446896306,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
0.7596678446896306,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
0.7596678446896306,Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1
0.7781512503836436,N#Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.7781512503836436,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O
0.7781512503836436,COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1
0.7781512503836436,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2-c2ccccc2)cc1
0.7781512503836436,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O
0.7781512503836436,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12
0.7781512503836436,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F
0.7781512503836436,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1
0.7781512503836436,COc1c2occc2cc2ccc(=O)oc12
0.7781512503836436,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl
0.7781512503836436,CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1
0.7781512503836436,CCOc1nc2ccc(OCCC3CCN(c4ccc(C)nn4)CC3)cc2o1
0.7781512503836436,CCN(C(=O)NCc1c(F)cccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
0.7781512503836436,O=C(O)c1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
0.7781512503836436,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
0.7781512503836436,N#Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1
0.7781512503836436,CN(C)CCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1
0.7781512503836436,N#Cc1c(-c2ccccc2)nc(SCc2ccccc2)[nH]c1=O
0.7781512503836436,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4C)CC3)CC2)cc1
0.7781512503836436,O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.7781512503836436,CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21
0.7781512503836436,O=C(NS(=O)(=O)c1cccc(Cl)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.7781512503836436,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12
0.7803173121401513,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1
0.7902851640332417,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1
0.7902851640332417,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O
0.7909884750888159,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12
0.8000293592441343,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
0.8000293592441343,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
0.8000293592441343,N#Cc1ccc(C(=O)Nc2ccc(-n3ccnc3)nc2)cc1
0.8000293592441343,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(C(N)=O)cc1Cl
0.8014037100173551,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1
0.8102325179950841,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
0.8129133566428556,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1
0.8202014594856403,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O
0.8241258339165489,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21
0.829946695941636,N#Cc1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1
0.8401060944567578,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1
0.8401060944567578,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
0.8401060944567578,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1
0.8450980400142568,NC(=O)N1c2ccccc2C=Cc2ccccc21
0.8450980400142568,Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O
0.8450980400142568,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOCC2)cc1
0.8450980400142568,Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O
0.8450980400142568,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O
0.8450980400142568,C[C@H]1CN=C(N)c2sccc2O1
0.8450980400142568,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
0.8450980400142568,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
0.8450980400142568,COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C
0.8450980400142568,COc1ccccc1C(=O)Nc1ccc(Cc2ccncc2)cc1
0.8450980400142568,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1
0.8450980400142568,N=C(N)c1cc2c(/C=C/c3ccc4c(c3)OCO4)cccc2s1
0.8450980400142568,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1
0.8450980400142568,Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
0.8450980400142568,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ncccc4c3C2)CC1
0.8450980400142568,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1Cl
0.8450980400142568,Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O
0.8450980400142568,N#Cc1cccc(S(=O)(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1
0.8450980400142568,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21
0.850033257689769,COc1ccc2nc(C)cc(-n3cc(CNC(C)=O)nn3)c2c1
0.859738566197147,COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1
0.8698182079793282,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1
0.8698182079793282,Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1
0.8698182079793282,CCC(NC(=O)Nc1cc(Cl)ccc1Cl)(C(F)(F)F)C(F)(F)F
0.8750612633917001,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O
0.8750612633917001,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1
0.8750612633917001,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1
0.8802417758954804,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12
0.8802417758954804,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12
0.8898617212581884,COc1ccc(-c2ccc3nc(N)sc3c2)cn1
0.8898617212581884,CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1cccnc1
0.8998205024270963,CC1(C)[C@H](NC(=O)/C(=N\OCc2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O
0.8998205024270963,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
0.9030899869919435,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3)c2s1
0.9030899869919435,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
0.9030899869919435,O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12
0.9030899869919435,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O
0.9030899869919435,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
0.9030899869919435,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.9030899869919435,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12
0.9030899869919435,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
0.9030899869919435,COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.9030899869919435,O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.9030899869919435,CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1
0.9030899869919435,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2
0.9030899869919435,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12
0.9100905455940682,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2nc(N)sc12
0.9180303367848801,C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12
0.920123326290724,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
0.920123326290724,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12
0.9206450014067876,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
0.9294189257142927,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
0.9294189257142927,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1
0.9294189257142927,O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
0.9299295600845878,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1
0.9380190974762103,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc2[nH]c(=O)sc12
0.9400181550076633,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1
0.9400181550076633,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12
0.9474337218870508,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12
0.9498777040368748,COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1
0.9498777040368748,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cccc4[nH]ccc34)n2)CC1
0.9542425094393249,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1
0.9542425094393249,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1
0.9542425094393249,Cc1nn(-c2ccccc2)c(NS(=O)(=O)c2cccc(CN3CCOCC3)c2)c1C(=O)N[C@@H](C)C(C)(C)C
0.9542425094393249,CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1
0.9542425094393249,CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1
0.9542425094393249,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1
0.9542425094393249,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl
0.9542425094393249,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(F)ccc12
0.9542425094393249,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
0.9542425094393249,COc1cccc(C(=O)NCCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1
0.9542425094393249,CN(C)CCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1
0.9542425094393249,O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1
0.9542425094393249,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1
0.9542425094393249,Cc1cccc(Nc2ccccc2C(=O)O)c1C
0.9542425094393249,Nc1nc(-c2ccccc2)nn1Cc1ccccc1
0.9542425094393249,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)ccc12
0.9599948383284161,Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1
0.9599948383284161,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccc(C(F)(F)F)cc2)cc1
0.9698816437465,CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21
0.9777236052888478,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1
0.9800033715837464,CCN(CC)CCNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3
0.989894563718773,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1
0.989894563718773,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O
0.989894563718773,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O
1.0,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1C(=O)N[C@@H](C)C(C)(C)C
1.0,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl
1.0,CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1
1.0,NC(=O)c1c(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)ccc(Cl)c1Cl
1.0,Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
1.0,O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1
1.0,COc1nc(Cl)c(Cl)nc1NS(=O)(=O)c1ccc(Cl)s1
1.0,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
1.0,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
1.0,CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1
1.0098756337121602,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
1.0199466816788423,CNCCCN1c2ccccc2CCc2ccccc21
1.021189299069938,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1
1.021189299069938,CN(C)c1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
1.02816441942447,O=C(c1cc2ccccc2[nH]1)N1CCNCC1
1.0301947853567512,O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1
1.0398105541483504,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
1.0398105541483504,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1
1.0413926851582251,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
1.0413926851582251,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCC2)cc1
1.0413926851582251,Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1
1.0413926851582251,O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
1.0413926851582251,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl
1.0413926851582251,CCNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4F)CC3)[C@@H](CC)C2)c(Cl)c1
1.0413926851582251,Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O
1.0413926851582251,O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1
1.0413926851582251,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1
1.0413926851582251,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
1.0413926851582251,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1
1.0413926851582251,O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1
1.0413926851582251,CN(C)C[C@H](O)Cc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1
1.0413926851582251,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1
1.0413926851582251,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1
1.0413926851582251,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccccc4)c23)c1
1.0413926851582251,CN(C)CCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12
1.0499928569201427,O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O
1.0499928569201427,COc1ccc(CC(=O)Nc2nc3ccccc3[nH]2)cc1
1.0499928569201427,CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1
1.0499928569201427,CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12
1.0499928569201427,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1
1.0599418880619547,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
1.0599418880619547,CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
1.0599418880619547,CCOc1ccc(Oc2ccc(S(=O)(=O)NC(=O)c3cccc(-c4ccc(Cl)c(Cl)c4)c3)cc2)cc1
1.070037866607755,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1
1.0791812460476249,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C)c(C)nn2-c2ccccc2)cc1
1.0791812460476249,CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1
1.0791812460476249,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12
1.0791812460476249,O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
1.0791812460476249,Cc1ccc2c(c1)c(Sc1cccc(Cl)c1)c(C)n2CC(=O)O
1.0791812460476249,O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1
1.0791812460476249,CN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
1.0791812460476249,CCS(=O)(=O)c1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1
1.0791812460476249,COc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1
1.0791812460476249,COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1
1.0791812460476249,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1
1.0791812460476249,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1
1.0791812460476249,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n[nH]1
1.0799044676667207,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
1.089905111439398,O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1
1.089905111439398,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2C(C)=O)cc1
1.0969100130080565,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)CC1
1.1000257301078626,CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1
1.1000257301078626,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1
1.1099158630237933,CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1
1.1139433523068367,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl
1.1139433523068367,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1
1.1139433523068367,Cc1ccc2c(N)c(C(N)=O)sc2n1
1.1139433523068367,CN(c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1)S(C)(=O)=O
