pchembl_value,canonical_smiles
5.8,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@]2(O)[C@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O
5.2,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
5.5,CCCCC#CC1C=CC(Oc2ccc(OC)cc2)C(CO)O1
4.6,CCC1=C2CC[C@H]3C(=O)N(C)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=O)N(CC(=O)OC)C(=O)N2C1=O
4.7,O=C(c1ccncc1)N1CCC2(CC1)CN(Cc1ccccc1)C2
4.8,CN1CCN(c2ncncc2-c2ccc(C(=O)N(C)C)cc2)CC1
5.1,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CCC2=O
6.5,COc1ccccc1-c1cc(-n2ccnc2)ncn1
4.9,O=c1ccc2ccc(O)c(O)c2o1
5.0,Cc1nc2cnc(Oc3ccccc3)nc2n(Cc2cccs2)c1=O
5.5,CCc1cc2c(nc1CC)CCN(CC/C(C)=N/O[C@@H](C)c1cn([C@H](CO)Cc3ccccc3)nn1)C2
5.1,c1csc(CNc2nc(-c3ccoc3)nc3ccccc23)c1
4.8,CC[C@H](C)[C@@H]1O[C@]2(CC[C@@H]1C)C[C@H]1C[C@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@H](O[C@H]4C[C@H](OC)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3CO[C@@H]4[C@@H](O)C(C)=C[C@H](C(=O)O1)[C@@]34O)O2
5.7,CCCC[C@H]1C[C@@H]1[C@@H]1N(P(=O)(c2ccccc2)c2ccccc2)[C@](CO)(c2ccccc2)CC12CC2
5.4,CCC1=C2CC[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)C(=O)N(CC(=O)OC)C(=O)N2C1=O
5.1,CN1CCN(c2ncncc2-c2ccoc2)CC1
6.9,C[N+]1(C)CCO[C@@](O)(c2ccc(-c3ccc([C@]4(O)C[N+](C)(C)CCO4)cc3)cc2)C1
5.7,COc1ccc(CNc2ncnc3ccc(-c4ccccc4OC)cc23)c(OC)c1
5.9,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4nc5ccccc5[nH]4)c3C[C@H]2CN1C(=O)c1ccccc1
4.5,O=C1/C(=C\c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@@H]1O5
4.4,O=C(c1csnn1)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2
5.0,COC(=O)[C@@H]1C[C@H]1[C@@H](NS(=O)(=O)c1ccccc1)c1ccccc1
5.5,COc1ccccc1/C=C/C1=CC2(C)CC1(C)C(c1ccccc1OC)CC2=O
5.6,CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\CCc3c[nH]c4ccccc34)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)NC(=O)[C@H]12
4.8,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1
5.7,COc1ccccc1CNc1ncnc2ccc(-c3cccnc3)cc12
5.6,O=C(c1cnccn1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1
5.4,Cc1ccc(C(=N)c2ccccc2Cc2cccc3ccccc23)c2ccccc12
5.4,COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1ccccn1
5.0,CCCC[C@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O
5.1,COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4c(C)noc4C)C3)C2)cc1
5.7,O=S(=O)(c1ccccc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1
5.3,CCC1=C2CC[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)/C(=N\CC3CC3)OC(=O)N2C1=O
5.3,COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/[C@@H](C)C(=O)N(C)C)c2cccnc2)cc1
4.8,N#Cc1ccc(CN2CCCC3(CCN(C(=O)Oc4ccccc4)CC3)C2)cc1
5.3,CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(Cc3cccs3)c2n1
4.9,Cn1cccc1C(=O)N1CCC[C@@]2(CCN(Cc3ccc(C#N)cc3)C2)C1
4.9,COC(=O)[C@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1Cc1c(F)cccc1Cl
4.4,C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O
5.4,C#CCCCO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n([C@@H](CC)c3ccccc3)c(=O)n12
4.8,N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@@H]12)c1ccccc1
4.4,COC(=O)[C@]1(C)CC[C@@]2(C)CC[C@@]3(C)C4=CCc5c(cc(O)c(O)c5C)[C@]4(C)CC[C@@]3(C)C2C1
5.3,O=C(Nc1ccccc1)N1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1
5.4,CO[C@@H]1COC(=O)[C@H]2CCCN2C(=O)[C@@H](C)COC(=O)[C@H](COCc2ccccc2)NC(=O)C/C=C\[C@H]1C
5.4,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1
6.0,O=S1(=O)[C@@H](c2ccccc2)[C@H](N2CCCCC2)[C@H]1[C@H]1C[C@H]2c3ccccc3[C@@H]1c1ccccc12
5.2,CN(C)c1ccc(-c2ccc3ncnc(N(C)C)c3c2)cc1
4.8,c1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)cc1
4.8,CN1CCN(c2nc(-c3cccc(C#N)c3)nc3ccccc23)CC1
5.7,C=C1CCC2C(CC2(C)C)C(=O)CCC1O
4.9,COCCn1c(=O)c(-c2ccc(F)c(F)c2)nc2cncnc21
4.9,COc1ccccc1CN1CCCC2(CCN(C(=O)c3cccc(F)c3)CC2)C1
4.6,CN(Cc1ccco1)c1nc(-c2ccoc2)nc2ccccc12
4.7,Cn1c(=O)c(-c2cccc(F)c2)nc2cncnc21
4.8,CS(=O)(=O)Nc1cccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1
4.8,CCC1=C2CC[C@H]3C(=O)NC(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)/C(=N/CC3CC3)OC(=O)N2C1=O
4.9,CC(C)CN1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1
5.6,COc1ccc(-c2nc3cnc(OC)nc3n(Cc3cccc(OC)c3)c2=O)cc1
4.6,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1cccc(OCC(=O)O)c1
5.0,Cn1c(-c2ccc3c(c2)OCO3)cc(=O)c2ccccc21
4.6,COc1ccc(C(=O)c2ccc(O)cc2)c(O)c1O
5.3,COc1ccc(C(=O)N2CCC[C@@]3(CCN(c4ccccn4)C3)C2)cc1
4.8,COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCNCC4)nc32)c1
6.0,c1ccc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)cc1
4.9,Cc1c(-c2ccc(Cl)cc2)noc1C1CCN(CCc2ccccc2)CC1
4.7,CN1C[C@H](C(=O)N[C@@]2(C)O[C@@]3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O
5.2,COc1cccc(Nc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C[C@H]4CCCO4)c3n2)c1
4.8,Cc1c(C2CCN(CCc3ccccc3)CC2)noc1-c1ccc(Cl)cc1
5.1,CNc1ncnc2ccc(-c3ccccc3CN(C)C)cc12
6.1,COc1ccccc1CNc1ncncc1-c1cccnc1
5.5,Cn1c(=O)c(-c2ccccc2)nc2cnc(N3CCOCC3)nc21
6.4,COc1cc2c(cc1-c1cc3cc4ccoc4cc3oc1=O)OCO2
4.7,COC1/C=C\OC2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=C/C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
5.0,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+]
5.5,Cc1ccc2nc(N/N=C\c3cccc(C)n3)cc(C)c2c1
5.4,CNc1ncncc1-c1c(C)noc1C
6.2,CNc1ncncc1-c1ccccc1C
5.8,CO[C@@H]1COC(=O)C/C=C\[C@@H](C)COC(=O)[C@H](Cc2ccccc2)NC(=O)C/C=C\[C@H]1C
4.6,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@@H](C)O[C@@H]5[C@@H](O)[C@H]3O)[C@@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1O
4.4,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
5.7,COC(=O)c1cccc(C23CC4(C2)[C@H](CN(Cc2cccnc2)[C@@H]4c2ccccc2)C3c2ccc(Cl)nc2)c1
4.9,CCNc1ncc2ncc(=O)n(Cc3cccc(OC)c3)c2n1
4.9,NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1
5.4,CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(OC(C)=O)[C@]3(C)C2CC[C@@]2(C)C(c4ccoc4)C(=O)C4O[C@]432)C1(C)C
6.0,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1
5.4,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O
5.3,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
5.9,COc1ccc2[nH]cc(CCNc3ccnc(-c4cccnc4)n3)c2c1
4.6,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl
4.5,CCCCC(CC)COCCCN
5.4,C=CC[C@@H]1C=C[C@@H](O/N=C\C[C@@H]2C=C[C@H](OC(C)=O)[C@H](COC(C)=O)O2)[C@@H](CO)O1
5.0,CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2C(C)CCCN(CC)CC
5.2,CCC[C@@H]1C[C@@]1(CCC)C(NC(=O)c1cccs1)c1ccc(Cl)cc1
4.8,COc1cccc(Nc2ncc3nc(C)c(=O)n(-c4ccccc4)c3n2)c1
4.5,[Na+].c1nc[n-]n1
4.6,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccc(OC)cc1
5.6,c1ccc2c(c1)-c1nc3ccccc3cc1[C@H]2N1CCOCC1
5.0,CC1=CC(C)(C)Nc2ccccc21
5.4,Cn1cccc1C(=O)N1CCC2(CCCN(Cc3ccncc3)C2)CC1
4.8,COc1ccccc1CN1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1
4.5,CN(C)c1ccc(-c2nc(NC3CCNCC3)c3ccccc3n2)cc1
5.2,CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N/CCOC)[C@]2(Cc2ccccc2)[C@H]2C1=CC[C@H]1C(=O)NC(=O)[C@H]12
5.5,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
5.3,COc1cccc(Cn2c(=O)c(C)nc3cnc(Oc4cccc(Cl)c4)nc32)c1
4.5,CCCn1c(C)nc2c(Nc3ccccc3)nc(C)nc21
4.7,Cc1ccc(S(=O)(=O)O)cc1.O=C1C(c2ccccn2)=[N+]([O-])c2ccccc21
5.8,COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCC#N)c3n2)c1
6.5,COc1ccc(CNc2ncncc2-c2ccccc2C(F)(F)F)c(OC)c1
4.6,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F
5.2,CC[C@@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@H]32
5.3,CCC(C)(C)/N=C(\NC#N)Nc1cccnc1
6.5,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C)c2c1
4.9,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1
5.5,CCCCCCCC#Cc1ccccc1C(NC(=O)OC)C(C(=O)OC)C(=O)OC
5.0,COC(=O)C1CC1C(NC(=O)[C@H]1CCCCN1)c1ccccc1
4.5,COc1ccc(C(=O)N2CCC3(CCCN(Cc4ccccc4)C3)CC2)cc1
5.9,CN(Cc1ccco1)c1ncncc1-c1ccccc1C(F)(F)F
5.0,COc1ccc(C(=O)N2CCC3(CC2)CN(c2ccccn2)C3)cc1
5.0,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
5.8,COCCn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]21
4.8,Cc1nc2cnc(Nc3ccccc3)nc2n(C[C@H]2CCCO2)c1=O
5.4,NNc1nncc2ccccc12
5.1,COc1ccc(Oc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)cc1
5.3,CC(=O)Oc1ccc(Cl)c2cccnc12
4.9,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3ccncc3)CC2)C1
4.6,CN(C)c1ccc(-c2nccc(NCCN3CCOCC3)n2)cc1
6.0,Cc1cccc(C)c1OC[C@H](C)N
5.4,N=C(N)N/N=C(/c1ccccc1)c1ccc(O)cc1O
5.3,CCCCC#CC1C=CC(Oc2cc(OC)c(OC)c(OC)c2)C(CO)O1
4.8,COc1cc2c(C)c3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C
6.0,NC[C@](O)(CS(=O)(=O)O)c1ccc(Cl)cc1
5.5,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(C[C@H](O)CO)c3C[C@H]2CN1C(=O)c1ccccc1
5.1,COc1ccc(C(=O)N2CCC[C@@]3(CCN(Cc4nccs4)C3)C2)cc1
4.6,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)cc1
4.9,CN(C)C(=O)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1
5.1,O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1
5.0,Cc1c2ccccc2c(CSC(=N)N)c2ccccc12.Cl
5.8,Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
4.6,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
4.4,CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)CC1
4.6,CN(C)Cc1ccccc1-c1cc(NC2CC2)ncn1
4.9,COC(=O)CNC(=O)[C@@]1(C)C=C[C@@H](Cc2ccccc2)N1C(=O)OC
5.0,CN(C)c1ccc(/C=C2\CCCN=C2c2cccnc2)cc1.Cl.Cl
5.5,C#CCN1C(C)=C(C(=O)CCO)[C@@H](c2cccc(-n3oo3)c2)C(C(=O)OC)=C1C
4.9,Cc1noc(C)c1-c1nc(N(C)Cc2ccco2)c2ccccc2n1
4.6,COc1ccc(-n2c(=O)c(C)nc3cnc(OC)nc32)cc1
5.3,CC(=O)OC[C@@H]1O[C@H](C/C=N\O[C@@H](C)c2cn([C@H](CO)Cc3ccccc3)nn2)C=C[C@@H]1OC(C)=O
6.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl
5.5,c1cc2c3c(c1)c1c(n3CCNC2)CCCC1
6.5,CS(=O)(=O)Nc1cccc(-c2cncnc2Nc2ccc(F)cc2)c1
6.4,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1
4.7,O=C(O)CN(CC(=O)O)Cc1cc2c(-c3ccccc3C(=O)O)c3cc(CN(CC(=O)O)CC(=O)O)c(=O)cc-3oc2cc1O
5.6,COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)cc1
5.0,CCCn1c(-c2ccc(F)cc2)nc2c(NCCN(C(C)C)C(C)C)nc(C)nc21
5.4,CO[C@H]1COC(=O)C/C=C\[C@@H](C)COC(=O)[C@@H](CCSC)NC(=O)C/C=C\[C@@H]1C
4.8,C[C@H]1C2=C3C(CC[C@H]4C(OCc5ccc(F)cc5C(F)(F)F)OC[C@](C)([C@@H]34)N(C(=O)OC(C)(C)C)C2)C(CO)C1CO
6.3,c1cn(-c2cc(-c3ccc4c(c3)OCO4)ncn2)cn1
5.5,O=[N+]([O-])c1cccc(CSc2nc(O)c3nc[nH]c3n2)c1
4.8,COC(=O)c1cccc(C23CC4(C2)[C@H](CN(Cc2ccc(-c5ccccc5)cc2)[C@@H]4c2ccccc2)C3c2ccccc2)c1
5.6,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3[nH]c4ccccc4c3C(C)C)cc2)cc1OC
6.3,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2
5.9,O=C(c1ccncc1)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1
5.1,CN(C)Cc1ccccc1-c1cncnc1Nc1ccncc1
4.6,COc1ccc(-n2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCNCC4)nc32)cc1
4.6,Cn1c(=O)cnc2cnc(Nc3ccccc3)nc21
6.6,Cc1cccc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1
5.6,C=C1C2CC[C@@]3(C)C(c4ccoc4)OC(=O)C[C@@]13OC1CC(=O)C(C)(C)C(C(O)C(=O)OC)[C@]12C
5.7,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
4.7,CC(C)CN1CC[C@@]2(CCCN(C(=O)c3csnn3)C2)C1
5.3,COc1cccc(Cn2c(=O)c(-c3ccc(F)c(F)c3)nc3cncnc32)c1
5.5,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccsc4Br)c3C[C@H]2CN1C(=O)c1ccccc1
5.4,CC(=O)OC1CC[C@]2(C)C(CC(OC(C)=O)[C@]3(C)C2CC[C@@]2(C)C(c4ccoc4)OC(=O)C4O[C@]432)C1(C)C
5.5,COc1ccc(C(=O)N2CCC3(CC2)CCN(C(c2ccccc2)c2ccccc2)CC3)cc1
4.5,O=S(=O)(c1ccccc1)N1CCC2(CCN(c3ncccn3)CC2)CC1
4.9,Clc1ccc2[nH]c(-c3ccccc3)nc2c1
4.4,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1
4.9,CC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC=C4C[C@H](OS(=O)(=O)[O-])CC[C@@]4(C)[C@H]3CC[C@]21C.[Na+]
4.8,CNC(=O)[C@]1(C)C[C@H]1[C@H](NC(=O)[C@]1(C)C[C@H]1[C@H](NC(=O)OCc1ccccc1)c1ccccc1)c1ccccc1
5.6,COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1
4.8,CCCn1c(C)nc2c(NCCN3CCCC3)nc(C)nc21
5.5,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
4.5,Cc1noc(C)c1C(=O)N1CCC2(CCCN(c3ccncc3)C2)CC1
4.5,N#Cc1ccc(CN2CC[C@@]3(CCCNC3)C2)cc1
4.4,CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
4.7,COc1ccccc1N1CCN(CCCNc2c(C)c(=O)n(C)c(=O)n2C)CC1
4.7,C=CCN1CCc2c(cc(O)c(O)c2Br)[C@H](c2ccccc2)C1
4.6,COc1ncc2nc(-c3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1
6.2,Cc1cccc(CNc2cc(-c3cccnc3)ncn2)c1
6.0,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccccc4)c3C[C@H]2CN1C(=O)c1ccccc1
5.7,COc1ccccc1CNc1ncnc2ccc(-c3ccc(N(C)C)cc3)cc12
6.2,Cc1ccccc1-c1cncnc1NCCc1cnc[nH]1
6.6,C[C@]1(CC(=O)O)O[C@H]2CCCCC[C@H]2O1.NCc1ccccc1
4.5,CNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12
5.5,COc1cccc([C@H]2Oc3ccc(OC)cc3/C(=N\OCC[C@@H]3C=C[C@H](OC(C)=O)[C@H](COC(C)=O)O3)[C@@H]2O)c1
5.3,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
4.9,CC1=C(/C=C\C(C)=C\C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
4.4,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12
5.4,CC(C)=CCC/C(C)=C/CO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(Cc3cc4c(cc3Cl)OCO4)c(=O)n12
4.9,CS(=O)(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1
5.2,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
4.9,COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(CCC#N)c2=O)cc1
5.5,CO/N=C\c1ccc(C(=O)N2[C@H](c3ccc(C)cc3)[C@@H](C)CC[C@H]2C(=O)OC)cc1
4.9,O=C(c1cnccn1)N1CCC2(CCCN(Cc3nccs3)C2)CC1
4.6,CCN(CC)c1ccc(N)cc1
4.9,CCc1c2c(nc3cccc(SC)c13)COC2
4.6,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(OCc3ccccc3)nc21
4.9,Cc1cnc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1.[Na+]
4.8,Cc1nc(N2CCOCC2)c2nc(-c3ccccc3)n(CCCN3CCCCC3C)c2n1
5.4,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
5.4,N#CCCn1c(=O)c(-c2cccs2)nc2cnc(OCc3ccccc3)nc21
4.9,COc1cc2c(cc1OC)Cc1cc(OC)c(OC)cc1Cc1cc(OC)c(OC)cc1C2
4.6,O=C(O)C=Cc1ccc(Cn2ccnc2)cc1
4.9,O=c1c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C[C@H]1CCCO1
5.3,CCC[C@@H]1O[C@@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1
5.1,COC(=O)N1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCc1ccccn1
5.1,COc1ccc2c(c1)OC1(O)COc3cc(OC)c(OC)cc3C1=C2
4.5,CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1
5.7,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2[C@@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12
4.9,COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCOCC3)nc21
4.5,FC(F)(F)c1ccccc1-c1nccc(NCc2ccccc2)n1
4.9,COc1ccc(-n2c(=O)c(CCc3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)cc1
5.4,O=C(/C=C\C=C/c1ccc2c(c1)OCO2)N1CCCCC1
5.5,CCC[C@@H]1C[C@@]1(CCC)C(NP(=O)(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1
5.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
4.9,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1
4.9,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc21
6.5,COc1ccc(CNc2ncncc2-c2cccc(C#N)c2)c(OC)c1
4.7,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccccc1
4.6,CN1CCN(c2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)CC1
4.6,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-]
4.4,COc1cc(C)c(C(=O)Oc2cc(C)c(O)c(C(=O)O)c2C)c(O)c1C=O
4.9,COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O
5.8,c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1
4.8,COC(=O)[C@@H]1C[C@@]2(O)[C@H](O)[C@H](O)[C@H](O)C[C@H]2N1Cc1cc(OC)cc(OC)c1
5.3,COC(=O)c1ccc(C(/C=C/[C@@H](C)C(=O)NCc2ccccc2)NC(=O)OCc2ccccc2)cc1
5.6,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
5.9,N#Cc1cccc(-c2cncnc2NCc2cccnc2)c1
5.2,COCCn1c(=O)c(-c2cccs2)nc2cnc(Nc3ccccc3)nc21
5.7,COc1cc([C@H]2c3cc4c(cc3[C@@H](O)[C@@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
4.7,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
5.6,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl
5.5,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1
5.1,COc1ccc(Oc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C4CC4)c3n2)cc1
5.7,COc1cccc(OC)c1OCCNC[C@@H]1COc2ccccc2O1
5.5,COC(=O)/C(C)=C\CC12OC(C)(C)C3CC(C=C4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5OC431)OC(C)(CCC=C(C)C)C=C6)C2=O
5.4,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
5.3,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21
4.6,O=C(/C=C/c1ccc(Cl)cc1)c1cccs1
5.0,CO[C@H]1OC[C@@]2(C)[C@@H]3C4=C(CN2C(=O)OC(C)(C)C)[C@H](C)[C@H](CO)[C@H](CO)[C@H]4CC[C@H]13
4.9,COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1
4.5,CN/C(=N\c1ccc(C2=NNC(=O)C[C@@H]2C)cc1)NC#N
