low_solubility,canonical_smiles
0,C=CC(=O)N1CCCN(c2cc(NCCC(=O)O)nc(-c3ccccn3)n2)CC1
0,CCCCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(C)C)cc1OCC
0,CCN1CCC(N(Cc2ccc3c(c2)OCO3)C(=O)Nc2cc(Cl)ccc2C(=O)OC)CC1
0,CC(C)(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc(F)c(Cl)c3)[nH]c2=O)cc1
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(C4CCNCC4)cc3)cc2)c1O
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(N4CCNCC4)cc3)cc2)c1O
0,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1c(F)cc(F)cc1F
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O
0,Cc1ccc2oc3c(c(=O)c2c1)C(c1ccc(O)cc1)N(CCCN(C)C)C3=O
0,CCCN1CNc2c(c(=O)[nH]c(=S)n2CCc2ccc(OC)c(OC)c2)C1
0,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1
0,Brc1ccc(-c2csc(N3CCC(c4nn[nH]n4)CC3)n2)cc1
0,CN1CCN(c2ccc(Nc3nn4c(=O)c5ccccc5nc4s3)cc2)CC1
0,COc1ccc(O)c(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1
0,COc1cccc(O)c1CNc1ccc(S(=O)(=O)Nc2nccs2)cc1
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1N
0,CCN1CCN(c2ccc3cc(S(=O)(=O)N4CCOCC4)ccc3n2)CC1
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)c1O
0,O=C1Nc2ccccc2/C1=C\c1cc(Br)c(O)c(Br)c1
0,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(C#N)cc2)cc1
0,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)NCCc2ccccc2)cc1
0,CCOc1ccc(CCNC(=O)c2ccnn2Cc2ccccn2)cc1OCC
0,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1
0,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1
0,Cc1nc(-c2ccccc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC2CCOCC2)n1
0,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F
0,O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1ccc(Cl)cc1F)CC2
0,COc1ccc(-n2nc(C3CCCN(C(=O)Cc4ccccn4)C3)[nH]c2=O)cc1
0,NC1CCC(Nc2nc(Nc3ccc(C(=O)N4CCCCC4)cc3)c3ncn(-c4cccc(F)c4)c3n2)CC1
0,CN1CCN(Cc2ccc(NC(=O)Cc3ccc(Oc4cc(NC(=O)C5CC5)ncn4)cc3)cc2C(F)(F)F)CC1
0,COc1cccc(C(=O)Nc2nnc(S(=O)(=O)N3CCOCC3)s2)c1
0,CNC(=O)C1=C(C)NC(Nc2nc3ccccc3o2)=NC1c1[nH]ncc1Cl
0,COc1ccc2c3c([nH]c2c1)C1CC2C(CC(O)C(OC)C2CO)CN1CC3
0,NCC(=O)Nc1cncc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1
0,CC(C)c1nc2oc3c(NCCN(C)C)ncnc3c2c2c1COC(C)(C)C2
0,NC(=O)COc1cccc(C2CC(=O)Nc3nc(N4CCCCC4)sc32)c1
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1O
0,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cccc3c2NCC3)cc1
0,CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1
0,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)N3CCOCC3)n3ccncc23)cc1
0,COC(=O)CNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2cnccn12
0,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)N3CCOCC3)n3ccccc23)cc1
0,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12
0,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(N2CCCC2=O)cc1
0,CCOC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)sc12
0,CC(=O)Nc1ncc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)s1
0,Cc1nc(NC2CCCCC2)c2nc(-c3ccccc3)n(CCN(C)C)c2n1
0,COC(=O)c1ccc(NS(=O)(=O)c2c(C)nc3sccn3c2=O)cc1
0,CCCN1CNc2c(c(=O)[nH]c(=S)n2Cc2ccc(OC)c(OC)c2)C1
0,COc1cc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc(OC)c1OC
0,Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1
0,CCOC(=O)c1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1
0,CCOC(=O)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1
0,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(F)c2O)cc1
0,Cc1cnc(-c2ccccc2C(F)F)nc1NCC1CN(c2cnccn2)C1
0,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(F)ccc2O)cc1
0,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(C2COC2)CC1
0,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)NCc2ccccc2)cc1
0,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccccc4)C3)[nH]c2=O)cc1
0,COc1ccc(-n2nc(C3CCN(C(=O)c4ccccc4)CC3)[nH]c2=O)cc1
0,Cc1ccccc1C(=O)NC1CCN(c2ccc3nnc(C4CC4)n3n2)CC1
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(N4CCNCC4)nc3)cc2)c1O
0,CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc2cccc(C)c2)cc1OCC
0,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccccc1C#N
0,Cc1nn(Cc2ccccc2Cl)c(C)c1CN(C)CC(O)COc1ccc(Cl)cc1
0,CCOC(=O)C1(Cc2ccccc2C(F)(F)F)CCN(C2CCN(C(C)C)CC2)CC1
0,O=C(Nc1ncccc1O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(N)CC2
0,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
0,COc1ccc(-c2nc3sc(CCNC(=O)C(C)(C)C)c(C)n3n2)cc1
0,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO
0,COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1
0,Cn1c2cc(S(C)=O)sc2c2cnn(Cc3cccc(N)c3)c(=O)c21
0,NC(=O)C1CCN(c2ncc(-c3cccc(N4CCOCC4)c3)s2)CC1
0,O=C(c1ccc2c(c1)ncn2-c1ccc(C(F)(F)F)cc1)N1CCCCC1
0,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1
0,Cc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O
0,Cc1ccc(C)c(S(=O)(=O)NCC2CN(Cc3ccccc3)CCO2)c1
0,CN(Cc1ccccc1)C(=O)C1CCN(Cc2cccc3ccccc23)CC1
0,O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1
0,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1
0,NC(=O)c1ccc(-c2nc3c([nH]2)CN(C(=O)CN2CCOCC2)CC3)cc1
0,OCc1ccc(-c2cc3c(ccn3Cc3cccnc3)c(C3=CCOCC3)n2)cc1
0,COc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1
0,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
0,Cc1cc(-c2cc3c(nc2-c2ccccc2)nc(C(=O)NCCN(C)C)n3C)ccn1
0,COc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
0,O=C1NCc2ccc(-c3cc4c(ccn4Cc4cccnc4)c(C4=CCOCC4)n3)cc21
0,C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@]1(O)CC[C@@]2(O)C(=O)CO
0,CCN(c1ccccc1)S(=O)(=O)c1c(C)nc2scc(C)n2c1=O
0,COc1cccc2nc(-c3cccs3)nc(NN3C(=O)C=C(C)C3=O)c12
0,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1
0,CS(=O)(=O)c1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1
0,NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1
0,CC(=O)c1ccc(N2CCN(C(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1
0,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccccc2)cc1
0,COc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1
0,CC1=C[C@@H](CNC(C)C)[C@H](C(C)C)C[C@H]1Cc1nnc(-c2ccncc2)o1
0,COc1cccc(C(=O)Nc2ccc3c(N4CCOCC4)ncnc3c2)c1
0,O=C(c1ccccc1)N1CCC(c2nn(-c3ccc(F)cc3)c(=O)[nH]2)CC1
0,COc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1
0,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(I)cc2)c2ccccn2)CC1
0,CC1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)C(C)C6=O)c(O)cc(O)c3c(O)c2C(=O)C1C
0,Cc1ccc(C2=CSC(NC(=O)CSc3nncn3C)=NN2)cc1
0,COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1
0,CCC(=O)NC(c1cccs1)c1cc([N+](=O)[O-])c2cccnc2c1O
0,CN(C)C(=O)c1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
0,O=C(O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1
0,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C
0,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccccc2O)cc1
0,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(O)c2)cc1
0,Nc1ccccc1CNc1ccc(S(=O)(=O)Nc2nccs2)cc1
0,COc1ccc(CN2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1
0,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccnc1
0,CN(C)C(=O)c1cc(-c2ccc(S(C)(=O)=O)cc2)c2cnn(C)c2n1
0,O=C(NCC1Cn2cccc2CN1Cc1cccnc1)Nc1ccccc1
0,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN2CCOCC2)cc1OCC
0,CN(C)c1ccc2cc(C(=O)N[C@@H](CCCN=C(N)CCl)C(=O)NCc3ccccc3)ccc2c1
0,Cn1ccc2c(C(=O)NCC3CCC(=O)N3)nc(-c3ccccc3C#N)cc21
0,O=[S+]([O-])(Nc1ccc(N2CCNCC2)cc1)c1ccc(NCc2cccc(Cl)c2O)cc1
0,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNS(=O)(=O)c2cccs2)nc(-c2ccncc2)n1
0,Cc1noc(C)c1-c1ccc2ncnc(N3CCC(C(=O)O)CC3)c2c1
0,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC
0,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
0,CN1Cc2c(ccc3c2OCO3)[C@@H]2[C@H]1c1cc3c(cc1C[C@@H]2O)OCO3
0,NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1
0,NC(=O)C1CCN(c2nc(-c3ccc4occc(=O)c4c3)cs2)CC1
0,NC(=O)C1CCN(c2cc(-c3ccc4c(c3)OCCCO4)ncn2)CC1
0,NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1
0,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)ccc2N1
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc([N+](=O)[O-])cc1
0,O=C(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ccn[nH]1
0,O=C(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ncn[nH]1
0,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O
0,Cn1cnc(-c2nccc3c(=O)[nH]c(OCCCC(F)(F)F)nc23)c1
0,CCC[C@@H]1CN(C(=O)c2ccc(-c3ccc(C)o3)cc2)C[C@H]1NC(C)=O
0,O=c1[nH]c(C2CCN(CC3CCCCC3)CC2)nn1Cc1ccccc1
0,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C
0,CCN1CCN(C(=O)c2cc(-c3ccc(F)cc3)c3nncn3n2)CC1
0,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O
0,CN(C)CCNC(=O)c1nc2nc(-c3ccccc3)c(-c3cccc(F)c3)cc2n1C
0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccc(N4CCNCC4)c3)cc2)c1O
0,COc1c2c(c3c(c1CCC(=O)O)OC(C)(C)C=C3)OC(C)(C)C=C2
0,CC(C)(O)/C=C\C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@@]12C
0,CCOC(=O)C1CCN(C(=O)Nc2ccc3c(c2)nc(C)n3C)CC1
0,Cc1ccc(-n2ncc3c(Nc4cccc(C(=O)O)c4)ncnc32)cc1
0,Cc1c(Cl)cccc1NC(=O)CNS(=O)(=O)c1cccs1
0,Cc1ccc(-n2ncc3c(NCCCN(C)C)ncnc32)cc1Cl
0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1
0,CC(=O)Nc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
0,COc1cc(OC)cc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
0,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1
0,CN(C)c1cccc(-c2ncc(F)c(N3CCC(C(N)=O)CC3)n2)c1
0,COc1cccc(-n2ncc3c2CCCC3NC(=O)c2ccccn2)c1
0,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C
0,O=C(O)c1ccnc(-c2cc(C(=O)NCCc3ccccc3)ccn2)c1
0,CCCOC(c1cc2nccc(C(=O)O)c2[nH]1)c1ccccc1Cl
0,CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1
0,Cc1cc(Cl)ccc1COc1ccnn1-c1cc(C(=O)O)ccn1
0,NC(=O)N1CCCC(C(=O)N2CCCN(c3ccc(F)cc3)CC2)C1
0,COc1ccc(-n2nc(C3CCCN(C(=O)C4CC4)C3)[nH]c2=O)cc1
0,COc1ccc(-n2nc(C3CCN(C(=O)C4CC4)CC3)[nH]c2=O)cc1
0,O=C(O)c1cn(C2CC2)c2cc(N3C[C@@H]4C[C@H]3CN4)c(F)cc2c1=O
0,N#Cc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1
0,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(N(C)C)cc4)C3)c2C)cc1
0,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O
0,COc1ncccc1-c1cc2c(ccn2CC2CCN([S+](C)(=O)[O-])CC2)c(N2CCOCC2)n1
0,N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O
0,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
0,NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1
0,Cc1cnc(N2CCC(C(N)=O)CC2)nc1-c1cccc(N(C)C)c1
0,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1
0,COc1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1
0,COc1ccccc1-n1cnc2cc(C(=O)N3CCCCC3)ccc21
0,O=C(c1ccc2c(c1)ncn2-c1cccc(Cl)c1)N1CCCCC1
0,Fc1ccc(Nc2nc(C3=CCNCC3)nc3ccccc23)cc1F
0,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1
0,CCOC(=O)c1ccnc(CNCC(=O)N(CC)CCN(C)C)c1
0,Cc1c(CN(C)c2cc(C3CC(O)C3)nc(N)n2)[nH]c2ccccc12
0,Cc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1
0,COc1cccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)c1
0,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)c(F)c1
0,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1
0,CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1
0,CN(C)CCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21
0,CN(C(=O)CSc1nc2c(c(=O)[nH]1)CCCC2)c1ccccc1
0,CCN(CCN(C)C)C(=O)C1CCN(S(=O)(=O)c2c(C)noc2/C=C/c2ccccc2F)CC1
0,NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1
0,CC(=O)c1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
0,CN(C)c1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1
0,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCO4)cs2)CC1
0,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)CCO4)cs2)CC1
0,CN(C)c1cccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)c1
0,Cc1cc(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)ccc1F
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C#N)c1
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(C#N)cc1
0,COc1cc(Cl)cn2c(-c3cccc(NC4CNC4)n3)cnc12
0,Cc1ccnc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1
0,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1
0,CN1CCN(Cc2ccc(-c3ccc(C(C)(C)C#N)cc3)nc2)CC1
0,CCCCn1cnc2cc(NC(=O)c3cc(OC)c(OC)c(OC)c3)ccc21
0,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
0,CCN1CCN(CCCOc2ccc(-c3ccccc3)cc2)CC1
0,COc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)cc1OC
0,COc1ccc(CNC(=O)Cn2nc3c(cc2=O)CCCC3)cc1
0,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
0,NC(=O)C1CCN(c2nc(-c3cc4ccccc4o3)cs2)CC1
0,CN(C)c1cccc(-c2nccc(N3CCC(C(N)=O)CC3)n2)c1
0,CN(C)c1cccc(-c2cc(N3CCC(C(N)=O)CC3)ncn2)c1
0,CN(C)c1cccc(-c2ncnc(N3CCC(C(N)=O)CC3)n2)c1
0,Cc1ccnc(NC(=S)N2CCN(c3ccc(N)cc3)CC2)c1
0,O=C(N/N=C/c1ccc(Sc2ccccn2)o1)c1ccncc1
0,Cc1cc(C)nc(NC(=S)N2CCN(c3ccncc3)CC2)c1
0,Clc1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1
0,Cc1nsc(N)c1C(=O)N(C)CCOc1ccccc1Cl
0,Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1
0,OC1(CN2CCN(c3ccc(F)c(Cl)c3)CC2)CCCNC1
0,Cc1ccc(NS(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCC2)cc1Cl
0,Cc1ccc(NC(=O)c2ccncc2NS(=O)(=O)c2ccc(C)cc2)cc1
0,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2CCN2CCOCC2)cc1OCC
0,O=S(=O)(Nc1ccc(C2CCNCC2)cc1)c1ccc(NCc2cccc(Cl)c2O)cc1
0,Nc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O
0,O=C(NC1CC1)c1ccc(CSCc2ccccc2Cl)o1
0,CS(=O)(=O)Nc1cccc(-c2nccc(-n3ccnc3)n2)c1
0,O=C(COC(=O)CCC(=O)c1cccs1)NCc1ccco1
0,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)c1
0,COc1ccc(OC)c(Nc2c3c(nc4ccccc24)CCC3)c1
0,NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1
0,COc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
0,COc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
0,O=C(NCCc1nc2ccccc2n1CCO)C1CCCCC1
0,O=C(O)c1ccccc1C(=O)Nc1ccc(-c2ccccc2)cc1
0,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1
0,CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21
0,O=C(c1cc2ccccc2[nH]1)N1CCc2c(n(Cc3cccnc3)n(CCc3ccccc3)c2=O)C1
0,O=C(O)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1
0,CC(C)(O)Cn1c(NC(=O)c2ccc(-c3cn[nH]c3)s2)nc2cc(CN3CCOCC3)ccc21
0,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)c(OC)cc45)C3CC12
0,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc(CN2CCCCC2)cc1
0,CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1
0,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2cccc3ccccc23)cc1
0,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4cccc(Cl)c4)C3)c2C)cc1
0,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2O)cc1
0,CC(=O)NC(SC(=S)N(C)C)C(Cl)(Cl)Cl
0,COc1ccc(C2=Nn3c([n+](C)c4ccccc43)SC2)cc1.[Br-]
0,OCCNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
0,O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1ccccc1F
0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
0,Clc1ccc2ncc(-c3cccc(NC4CCNC4)n3)n2c1
0,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl
0,COc1ccc(-c2c(-c3cc(C(=O)O)ccn3)ncn2C)cc1
0,CN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)NCCc3cccs3)cc21
0,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1
0,Nc1ccc(CNc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c(O)c1
0,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F
0,COc1ccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c(O)c1
0,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1
0,Fc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1F
0,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(F)(F)F)C4)ccc32)c1
0,O=C(c1nc(-c2cccnc2)c2ccccn12)N1CCOCC1
0,Cc1ccc(C(N)=O)cc1Nc1nccc(-c2cn(C(C)C)c3cnccc23)n1
0,c1ccc(-c2nc(N3CCCCCC3)c3ccccc3n2)nc1
0,COc1ccc(CCn2c(N)cc(=O)[nH]c2=S)cc1OC
0,O=C(Oc1ccc[nH]c1=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
0,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccccc1
0,COc1ccc(C)cc1Nc1c2c(nc3ccccc13)CCC2
0,Cc1cccc(N(C)c2nc3ccccc3c3nnc(C)n23)c1
0,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1
0,NC(=O)C1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1
0,NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1
0,Cc1noc(C)c1-c1csc(N2CCC(C(N)=O)CC2)n1
0,NC(=O)C1CCN(c2nc(-c3cccc(N)c3)cs2)CC1
0,Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
0,NC(=O)C1CCN(c2nc(-c3ccc(N)cc3)cs2)CC1
0,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
0,O=C(c1ccc2c(c1)ncn2-c1ccccc1)N1CCCCC1
0,CCN(CC)C(=O)c1ccc2c(c1)ncn2-c1cccc(C)c1
0,O=C1Nc2ccccc2/C1=C/c1cc(Cl)c(O)c(Cl)c1
0,O=C1Nc2ccccc2C1Cc1cc(Cl)c(O)c(Cl)c1
0,Clc1cccc(COc2cncc(N3CCNCC3)n2)c1
0,Cn1nnnc1Sc1ncnc2scc(-c3cccc(S(C)(=O)=O)c3)c12
0,CSc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1
0,CC[C@H]1CN2CCC3CC(OC)C(OC)CC3[C@@H]2C[C@@H]1C[C@H]1NCCC2=C1CC(OC)=C(O)C2
0,Nc1ccccc1OCCn1c(CCNC(=O)C2CCCCC2)nc2ccccc21
0,NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCCO4)n2)CC1
0,Cc1cnc(CNc2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)cn1
0,Cc1ccc(CSCc2ccc(C(=O)NC3CC3)o2)cc1
0,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1
0,COc1ccccc1C(=O)Nc1nc2nc(C)cc(=O)n2[nH]1
0,COc1ccc(OC)c(CNc2ncnc3onc(C)c23)c1
