pchembl_value,canonical_smiles
4.5,COc1cccc(Nc2ncc3nc(C)c(=O)n(-c4ccccc4)c3n2)c1
5.8,O=c1c(-c2cccs2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1
4.85,O=C(Cn1c(=O)oc2ccccc21)NC(=O)NCc1ccccc1
5.1,CC(C)CC(C(=O)NCC1CCCO1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1cccc(C(F)(F)F)c1
5.0,COc1ccc2nc(C)cc(SCC(=O)NNC(=O)COc3ccccc3)c2c1
4.9,COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N4CCNCC4)nc32)c1
5.45,CN(CCO)c1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-]
4.6,O=C(Nc1cccnc1)c1ccc2snnc2c1
4.8,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
5.9,C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C
6.0,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CC4CC4)c3C[C@H]2CN1C(=O)c1ccccc1
4.7,O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1
5.35,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NCCSCc1ccco1
4.85,Cc1cc(NC(=O)C2CCCCC2)nc2c1c(=O)oc1ccccc12
4.9,O=C(NCCN1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1)C(=O)Nc1ccccc1
4.8,COC(=O)[C@@]1(Cc2ccccc2)[C@@H]2[C@@H](CC(=O)[C@H]2CC(=O)C(=O)N(C)C)CN1C(=O)c1ccccc1
4.5,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(OC)nc21
4.9,O=C(CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(c2ncccn2)CC1
4.5,Cl.c1coc(CN2CCN(C(c3cccs3)c3nnnn3C3CCCC3)CC2)c1
7.3,COc1ccc(-c2csc(-n3ncc(-c4cccs4)c3N)n2)cc1
5.5,Cc1ccc(SCC(=O)N2c3ccccc3Sc3ccccc32)cc1
5.65,Cc1ccc(-c2csc3ncnc(SCC(=O)c4ccc5c(c4)OCCO5)c23)cc1
5.05,CCCS(=O)(=O)N1CCCC(C(=O)NCC2CCCO2)C1
4.5,c1ccc(C(c2ccccc2)N2CCC3(CCNCC3)CC2)cc1
5.5,COc1cccc(Nc2ncc3nc(C)c(=O)n(CCc4ccccc4)c3n2)c1
5.1,COc1ccc(OC)c2nc(O)c(CCNC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)cc12
4.6,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S
5.85,Nc1c(C(=O)NCc2ccccc2)sc2nc3c(cc12)C(=O)CCC3
4.45,COc1ccc(CNC(=O)c2cnc(C)cn2)cc1
4.5,C[C@@H](/C=C\c1cccc(Oc2ccc(F)cc2)c1)N(O)C(N)=O
4.9,COc1cc(NC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)cc(OC)c1OC
4.95,Cn1c(C(=O)O)c(CC(=O)NCC2COc3ccccc3O2)c2ccccc21
5.05,O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1ccc(Cl)cc1)CC(O)C(F)(F)F
4.4,COc1ccc2[nH]c3c(c2c1)CN(C)CC3.Cl
5.05,C/C(=N\NC(=O)c1[nH]c2c([N+](=O)[O-])cc(C)cc2c1-c1ccccc1)c1cccnc1
4.85,CN1C(=O)C(=C(N)COc2ccccc2)C(=O)N(C)C1=O
4.9,Cc1nc2cnc(Oc3ccccc3)nc2n(C2CC2)c1=O
5.65,Cc1ccc2cc(C#N)c(SCC(=O)N3CCCc4ccccc43)nc2c1C
5.55,CCOc1ccc(NC2=NC(=O)S/C2=C\c2ccc(O)cc2)cc1
4.9,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C
4.7,N[C@@H](Cc1cc(-c2ccc(Cl)cc2Cl)cc(CP(=O)(O)O)c1O)C(=O)O
5.1,CC(C)(C)c1ccc(S(=O)(=O)/C=C\C#N)cc1
4.6,Nc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1
5.45,COc1cccc(NC(=O)c2oc3ccccc3c2NC(=O)c2ccc3c(c2)OCO3)c1
5.05,O=C(Cn1cnc2c(oc3ccccc32)c1=O)NCc1ccco1
6.3,N#Cc1cccc(-c2ccc3ncnc(NCc4cccs4)c3c2)c1
4.7,CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1
4.7,CCNc1ncc2ncc(=O)n(Cc3ccc(F)cc3)c2n1
5.4,COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(CCc3ccccc3)c2=O)cc1
6.0,Cc1ccc(NC(CNS(=O)(=O)c2ccc(Cl)cc2)c2ccccc2)cc1
5.2,c1ccc2c(c1)-c1nc3ccccc3cc1[C@H]2N1CCOCC1
6.55,Nc1ccc(C(=O)N/N=C/c2ccccc2)cc1
4.6,COc1ccc(Cc2nnc(O)c3ccccc23)cc1OC
6.0,COc1ccc2c(c1)c(=O)oc1c(C)c(OCC(=O)N3CCc4ccccc4C3)ccc12
4.4,CCOC(=O)CN1NC2(CCC(C(C)(C)C)CC2)N=C1S
5.75,CCCCCC1CC1C(=O)N/N=C/c1ccc(N(C)C)cc1
4.9,Cc1ccc(NC(=O)N(Cc2ccco2)C(C)c2ccco2)cc1C
5.0,CCCCn1c(SCc2c(C)noc2C)nc2cc(S(N)(=O)=O)ccc21
4.45,O=C1C2CCCN2C(c2ccc(F)cc2)N1c1nccs1
5.65,COCCCn1c(N)c(C(=O)Nc2sc3c(c2C(=O)OC)CCCC3)c2nc3ccccc3nc21
5.35,COc1ccc2cc3cc(C(=O)NCc4ccc5c(c4)OCO5)oc3nc2c1
5.5,COc1cccc(CNC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)c1
5.15,COCCN(C(=O)C(C)C)c1nnc(-c2ccc(C)cc2)s1
5.05,CCc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1
4.85,O=C(CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1C1CCCCCC1)NCc1ccccc1
5.1,COC(=O)COc1cccc(NC(=O)c2ccc(C)cc2)c1
5.1,CN(CCc1ccccn1)c1ccc2c(c1)Cc1ccccc1-2
5.6,COc1ccc(C(=O)Nc2cccc(/C(C)=N/NC(=O)c3ccc([N+](=O)[O-])cc3)c2)cc1OC
5.05,Cc1ccc(-c2c3c(nc4sc(C(N)=O)c(N)c24)CCC3)cc1
6.2,CC(=O)Nc1ccccc1C=C1c2ccccc2-c2ccccc21
4.95,COc1cc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)c([N+](=O)[O-])cc1OC
4.85,Nc1ncc(-c2ccccc2)n1CC1CCCO1
5.05,Cc1nc(NC(=O)c2ccc(Cl)cc2)sc1-c1csc(Nc2cccc(F)c2)n1
4.5,Cc1sc(NC(=O)C2CCCCC2C(=O)O)c(C(N)=O)c1-c1ccc(C(C)(C)C)cc1
4.5,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1
4.6,Cc1ccc2occ(/C=C/C(=O)O)c(=O)c2c1
4.95,Cc1cc(C(=O)N/N=C/c2cccc(OC(=O)c3ccco3)c2)[nH]n1
4.95,CCCCn1nc2cc(C(=O)NCc3ccc(C(F)(F)F)cc3C(F)(F)F)ccc2c1OCC
4.4,COC(=O)[C@H]1C[C@@H]1[C@H](NC(=O)c1ccccc1)c1ccccc1
5.2,CO[C@@H]1/C=C\O[C@]2(C)Oc3c(C)c(O)c4c(O)c(c(CN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C
4.9,CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccnc1)c1ccc(Cl)cc1
4.8,NS(=O)(=O)c1ccc(CCNC(=O)C2CCCN2C(=O)OCc2ccccc2)cc1
5.45,c1ccc(-c2noc(CSc3nnnn3C3CCCCC3)n2)cc1
4.95,CCCCO/C(O)=C1\C(C)=Nc2nnnn2C1c1ccc(OC)c(OC)c1OC
5.5,CCC/C=C(\CCC)C(NC(=O)c1ccccc1)c1ccc(C(=O)OC)cc1
6.2,Cc1cccc(NC(=O)CSc2nc(COc3ccccc3)nc3ccccc23)c1C
4.7,Cn1c(-c2ccc(F)cc2)cnc1NCc1ccc(F)cc1
4.9,C[N+](C)(C)CCC(=O)c1cccc2ccccc12
5.25,COC(=O)c1ccc(OCC2c3cc(OC)c(OC)cc3CCN2C(=O)c2ccco2)cc1
5.15,Nc1ccc2oc(CCc3ccccc3)nc2c1
5.25,Cc1ccc(S(=O)(=O)CC#CCOC(=O)c2ccc([N+](=O)[O-])cc2)cc1
5.0,Cc1ccc(NC(=S)c2nc3ccccc3s2)cc1
5.15,COC(=O)c1sccc1-c1ccc(/C=N/OCc2c(Cl)cccc2Cl)o1
4.8,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OCc3ccccc3)nc21
5.3,Cc1ccccc1Cn1c(Cc2ccccc2)nc2ccccc21
5.75,O=C(c1ccc2ncsc2c1)N1CCN(c2ccc(O)cc2)CC1
4.9,CCOc1ccc(OCc2ccc(C(=O)NCc3cccnc3)o2)cc1
5.15,CCS(=O)(=O)c1ccc(O)c(NC(=O)Nc2ccccc2)c1
5.0,O=C(OC1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1)c1ccccc1
5.0,O=c1cnc2cnc(OCc3ccccc3)nc2n1CCc1ccccc1
4.9,COc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N/N=C/c2ccncc2)cc1
4.4,COC(=O)C1=C(NC(=O)c2cccs2)CCS1
6.0,CO/C(O)=C1\C(C)=NC2=C(C(=O)CCC2)C1c1cn(Cc2ccc(Cl)cc2Cl)nc1-c1ccccc1
6.15,Cc1ccc(C(=O)COC(=O)c2ccc3c(c2)C(=O)N(c2cccc4ncccc24)C3=O)cc1C
4.8,O=C(O)/C=C\c1ccc(O)c(O)c1
4.6,CCOC(=O)c1c(-c2ccc(C)cc2)csc1NC(=O)C1CC=CCC1C(=O)O
6.2,O=C(c1ccc(Cl)c(S(=O)(=O)NCc2ccccc2)c1)N1CCN(c2ccccn2)CC1
4.8,O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1
4.6,Cc1nc2cnc(Oc3ccccc3)nc2n(-c2ccccc2)c1=O
5.5,BrC(c1cccc2ccccc12)c1cccc2ccccc12
4.85,CC(CC(=O)Nc1ccc(Cl)c([N+](=O)[O-])c1)c1ccccc1
5.1,CC(C)(CC(=O)N1CCN(c2ccc(Cl)cc2)CC1)CC1=NS(=O)(=O)c2ccccc2N1
5.05,COC(=O)c1ccc(/C=N\NC(=O)c2ccc(C)cc2Cl)cc1
5.55,O=C(CCn1c(=O)[nH]c2ccsc2c1=O)Nc1ccc(F)c(F)c1
4.85,CC(C)c1ccc2c(c1)C(c1ccc(N3CCOCC3)cc1)=NNC(c1cccs1)=N2
4.8,O=C(NC(Cc1ccccc1)C(=O)O)/C(=C\c1ccco1)NC(=O)c1ccc(Br)cc1
5.0,CCOC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1ccccc1
4.95,N#Cc1cnn2c(O)c3c(nc12)CCCC3
4.4,Cc1ccc(CNC(=O)c2nnn(-c3cccc(C)c3)c2N)cc1
4.95,Cc1ccc2[nH]c(SCC(=O)Nc3nnc(SCC(N)=O)s3)nc2c1
4.7,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(Cl)c(C(F)(F)F)c4)c3C[C@H]2CN1C(=O)c1ccccc1
4.6,COc1ccc(NC(=O)CSC2=NC(=O)CC(C)=N2)cc1
6.5,COc1ccc(OCCn2c(C)c(/C=N/n3cnnc3)c3ccccc32)cc1
4.6,CC(C)NC(=O)N1CC[C@@]2(CCCN(S(C)(=O)=O)C2)C1
7.2,O=C(N/N=C/c1ccncc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
4.9,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1
4.6,COc1ccc(Nc2cc(=O)n(C3CCCCC3)c(=O)[nH]2)c(OC)c1
5.7,COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(Cc4cccs4)c3n2)cc1
4.95,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccc(O)cc2)no1
4.8,O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1
5.0,CCCCCC1=C2CNC(CCC)(C(=O)OC)C=C2C(C)C1=O
5.5,O=c1c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc2n1Cc1cccs1
4.6,COc1cccc(Cn2c(=O)cnc3cnc(N4CCN(C)CC4)nc32)c1
4.75,C1CNCCOCCNCCN1
4.85,C/C(=N\NC(=O)Cc1ccccc1)c1cccs1
4.4,O=C(c1ccncc1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1
5.0,COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc21
4.65,C=CCNc1nc(-c2ccc(Cl)cc2)cs1
7.55,COc1ccc(CNCCc2ccccc2)cc1OCC(N)=O
7.9,C=CC[C@@H]1C=C[C@@H](O/N=C(/C)CCC(=O)OC[C@@H]2O[C@H](c3ccccc3)C=C[C@@H]2Oc2ccc(OC)cc2)[C@@H](CO)O1
5.1,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1
4.85,Cc1ccc(NC(=O)CCN2C(=O)c3ccncc3C2=O)cc1
5.95,Cc1s/c(=N\C(=O)c2ccco2)n(C)c1-c1ccccc1
6.15,CCN1C(=O)C(CC(=O)Nc2ccc(Br)cc2)N(CCCc2ccccc2)C1=S
4.6,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
4.5,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)cc1
4.4,Cc1cccc(N(NC(=O)C(C)(C)O)C(=O)c2ccccc2)c1
5.45,COC(=O)c1ccccc1NC(=O)c1cc2nc(C3CC3)cc(C(F)(F)F)n2n1
5.35,Fc1ccc(-c2cn3cc(C(F)(F)F)cc(Cl)c3n2)cc1
4.5,c1csc(CN2CCCC3(CCNCC3)C2)n1
5.35,Cc1ccc(SCCNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccccc3C)c2)cc1
5.0,O=C(Oc1ccccc1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1
4.5,CCc1ccccc1OC[C@H](O)CN[C@@H]1CCc2ccccc2C1
4.95,CCOc1ccc(-c2nnc3ccc(SCC(=O)NCc4ccco4)nn23)cc1
5.0,C[C@@H]1C[C@H](OC(=O)c2ccccc2O)CC(C)(C)C1
5.05,CCOc1ccc(CN(C(=O)c2oc3ccccc3c2C)C2CCS(=O)(=O)C2)cc1
5.5,N#C/C(=C(\O)C(=O)O)c1ccc(-c2cccc3ccccc23)cc1
5.0,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3ccc(OC)cc3)nc21
5.1,O=c1c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1
6.2,Cc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1[N+](=O)[O-]
6.1,Cc1cccc(CNc2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)c1
5.45,Clc1ccc2ncc(-c3nnnn3-c3ccccc3)c(-c3ccccc3)c2c1
5.3,COc1ccc(C2NC(=O)c3sc4nc(C)c(C(C)=O)c(-c5ccc(Cl)cc5)c4c3N2)cc1
4.75,COc1ccc(/C=C/C(=O)NCC(=O)N/N=C/c2cc(Br)ccc2OC)cc1
5.15,COc1ccc(C(=O)c2cnc3ccccc3c2-c2ccccc2)cc1
5.7,O=C(Nc1ccccc1-c1nc2ccccc2[nH]1)c1ccc(S(=O)(=O)N2CCCCC2)cc1
5.0,CC1(O)CC(=O)N(c2ccccc2)O1
4.55,O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCC2(CC1)OCCO2
5.55,COc1cc2c(cc1OC)C1Cc3c(cnc4c(-c5ccsc5)cnn34)C(=O)N1CC2
6.35,CCC(C)NCc1ccc(C(=O)OC)o1.Cl
5.3,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@]1(OC(=O)c1ccco1)C(=O)CCl
4.9,N[C@H]1C[C@H]1c1ccccc1
5.5,Cn1c(=S)c2nc(SCCN3CCCC3)[nH]c2n(C)c1=O
4.9,COc1cccc(C(C(=O)Nc2ccc(F)cc2)N(C(=O)Cn2nnc3ccccc32)C2CC2)c1
5.55,COc1ccc(-c2coc3cc(OC)cc(O)c3c2=O)cc1
5.65,CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)N1Cc1ccco1
5.05,Cc1cc(C)n2nc(SCc3cc(=O)oc4ccc5ccccc5c34)nc2n1
4.9,Cc1ccc(Cn2nc(C)c(NC(=O)c3cc(-c4ccco4)on3)c2C)cc1
4.8,CC(=O)[C@@H]1[C@@H]2C(=O)N(C3CCCCC3)C(=O)[C@@H]2C2c3ccccc3C=CN21
4.7,O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1cccc(Cl)c1
4.95,Clc1ccc2c(c1)C(c1cccs1)=NNC(c1cccnc1)=N2
5.0,CCCn1c(-c2cccs2)nc2nc3ccccc3nc21
5.85,Nc1nc(Br)c2c(F)cccc2c1-c1ccccc1
4.6,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3)C2C(C)C)cc1
5.45,CC1(C)SC(=S)N(Cc2ccc3c(c2)OCO3)C1N(O)C(=O)NC1CCCCC1
5.5,COC(=O)[C@H](Cc1ccccc1)NC(=O)C/C=C\[C@@H](C)[C@@H](CO)OC
6.1,Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
5.0,CSc1nsc(SC)c1NC(=O)OCc1ccccc1
4.65,CCn1c(SCC(=O)Nc2ccccc2C(=O)OC)nnc1-c1ccc(N)cc1
5.0,O=S(=O)(c1ccccc1)c1cnc(-c2cccnc2)nc1-c1ccc(Cl)cc1Cl
6.55,O=C(COc1ccc(F)cc1)Nc1nnc(-c2ccncc2)s1
5.7,CCC/C=C(\CCC)C(NS(=O)(=O)c1cccs1)c1ccc(C(=O)OC)cc1
5.0,Cc1ccc(C)c(NC(=O)C2(C)CC3c4ccccc4C2c2ccccc23)c1
8.0,CC1=C/C(=C(/c2ccc(O)c(C)c2)c2ccccc2C(=O)O)C=CC1=O
5.4,COc1ccccc1N1CCN(CCCCN2C(=O)CCC2=O)CC1
6.7,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1
4.9,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21
5.1,CC(C)(C)CC(C)(C)c1cc(O)c(O)c(CN2CCCCC2)c1
4.85,O=C(CSCc1ccc(Cl)cc1)Nc1nccs1
4.6,CN(C)CCNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CC(C)(C)SC3
4.85,Cc1ccc(-n2ccnc2SCC(=O)N(CC(C)C)C2CCS(=O)(=O)C2)c(C)c1
5.45,COc1ccc(Oc2nc(SC)nc3ccsc23)cc1
4.5,O=C(Oc1ccccc1)N1CCC2(CC1)CCN(c1ccccn1)CC2
4.9,CC(C)COP(=O)(c1ccc(N(C)C)cc1)C(O)c1ccccc1F
6.6,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl
5.6,O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1Cc1cccs1
4.85,CC(NC1CCCC1)C(=O)Nc1ccccc1-c1ccccc1
4.95,COc1ccc(CN(C(=O)c2cccs2)C(C(=O)NC2CCCCC2)c2ccc3ncccc3c2)cc1
4.85,CCCCN1C(=O)NC(=O)/C(=C(/CC)Nc2ccc(OC)cc2OC)C1=O
4.85,C=CCN(CC=C)CC(O)Cn1c2ccccc2c2ccccc21
5.05,Cc1ccc(COn2c(-c3ccc(Cl)cc3)nc3ccc([N+](=O)[O-])cc32)cc1
4.85,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1cccnc1
8.05,Cc1ccccc1NC(=O)CSc1nc(N2CCCCC2)nc(N2CCCCC2)n1
4.5,CCOc1ccc(C(F)(F)F)cc1NC(C)=O
7.1,C=CC[C@@H]1C=C[C@H](O/N=C(\C)CCN2CCc3nc(-c4ccccc4)c(-c4ccccc4)cc3C2)[C@H](CO)O1
6.1,O=C1NC(=O)N(CCNc2ncc(C(F)(F)F)cc2Cl)C(=O)C1/C=N/OCc1c(F)cccc1Cl
4.6,Cc1ccc2nc(-c3cccnc3)oc2c1
4.9,C=CCN=C(S)Nc1ccc2nc(C)c(C)nc2c1
6.15,O=C(NCCCn1ccnc1)c1ccc(Br)c(S(=O)(=O)N2CCOCC2)c1
5.2,NC[C@@H]1O[C@H](c2ccccc2)Cc2c1ccc(O)c2O
5.0,Cc1ccccc1C(C(=O)NCc1ccccc1)N(Cc1ccco1)C(=O)c1ccccn1
4.9,COc1ccc(-n2c(SC)nc(=O)c(Cc3ccccc3)c2O)cc1
5.6,O=C(c1cccc(F)c1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1
4.4,C[C@@H](C(=O)O)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1
5.4,COc1ccccc1CC(=O)Nc1cc2oc3ccccc3c2cc1OC
5.5,O=C(O)c1cc(-c2ccc(-c3ccc(-c4cc(C(=O)O)c5cc(Cl)ccc5n4)cc3)cc2)nc2ccc(Cl)cc12
5.5,O=C1c2ccccc2N[C@H](c2cc(Cl)cc(Cl)c2O)N1CCc1ccccn1
6.25,CCOc1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)c(Cl)c2)cc1Br
5.65,Cc1ccc(C(=O)C2C(=O)c3ccccc3C2=O)cc1
5.2,CC(=O)/C(=C\c1ccccc1F)C(=O)c1ccccc1
4.95,COc1cccc(/N=c2\oc3c(C)ncc(CO)c3cc2C(N)=O)c1
5.05,CCOc1ncccc1C(=O)OCC(=O)Nc1cc(C)ccc1C
4.8,O=c1c(-c2nnc(SCc3ccc(Cl)c(Cl)c3)o2)cccn1Cc1ccccc1
5.1,O=C(c1ccc2c(c1)OCO2)N1CCCCC1
5.2,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@]2(O)[C@H]3CCCN3C(=O)CN2C1=O.CS(=O)(=O)O
5.0,O=C(c1ccc(Cl)cc1)N1CCCC(c2ccccc2)=N1
5.45,CCOC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCN(Cc2ccc(Cl)cc2)CC1
4.6,COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1
4.4,CSC1=N/C(=C\c2ccc(Br)o2)C(=O)S1
6.3,COc1cccc(C2=CC(c3ccccc3)n3nnnc3N2)c1
5.1,CC(=O)C1=C(O)C=C(c2ccco2)CC1c1ccco1
4.9,COc1ccc(C(=O)Oc2cc(C)nn3cnnc23)cc1
5.7,CCn1c(SCC(=O)Nc2ccc3c(c2)OCCO3)nc2c(c1=O)SC(C)C2
5.45,COc1ccc(C(=O)Nc2n[nH]c(-c3ccncc3)n2)cc1
4.6,O=C(Nc1cccc(OC(=O)c2ccco2)c1)c1ccco1
4.65,COc1ccc(NC(=O)c2ccc(C(=O)c3cc(OC)ccc3OC)cc2)cc1
6.1,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)[nH]c3C[C@H]2CN1C(=O)c1ccccc1
5.4,Cc1noc(N)c1C(=O)Nc1ccc(F)cc1
5.8,Cc1ccc(S(=O)(=O)n2ccc(-c3cccc(OCc4c(F)cccc4Cl)c3)n2)cc1
5.0,CC(=O)N[C@H](c1ccccc1)[C@@]1(C)C[C@@H]1[C@@H](C)C(=O)Nc1ccc2ccccc2c1
4.9,Cc1oc(=O)c(NC(=O)c2ccccc2)cc1C(=O)c1ccccc1
4.9,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@@H]3[C@H]([C@@H](O)C[C@@]21C)[C@]1(C)C=CC(=O)C=C1C[C@@H]3Cl
4.6,COc1ccc(CNC(=O)[C@H]2C[C@@H]2[C@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)cc1OC
4.8,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
4.4,COc1ccc(CN2CN(c3ccc(Cl)cc3)C(=O)N(n3cnnc3)C2)cc1
5.15,COc1cc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCc2ccccc2)ccc1O
5.1,Cc1ccc(C(=O)OCn2ncc(Cl)c(Cl)c2=O)cc1
5.05,CC(=O)Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1Cc1ccccc1
5.05,COc1ccc(CCn2c(C)cc(C(=O)CSc3nc(N)cc(O)n3)c2C)cc1
5.25,CC1CCC(=C(C#N)C(=O)Nc2cccc(Cl)c2)CC1
7.3,NC(=O)NCc1ccc(Cl)cc1
5.35,CCCCCSc1nncc(O)n1
6.2,CSc1nc(Cl)c(C#N)c(-c2ccc(C)cc2)n1
4.6,CC(C)=C1C(=O)C(c2ccccc2)=C2CN3C(=O)N(CCc4ccccc4)C(=O)[C@]3(Cc3ccc(C(F)(F)F)cc3)[C@H]21
4.9,CCCN(/C=N/c1sc2c(c1C#N)CCCCC2)CCC
7.65,OCCN(/C=N/C1=NN(c2cccc(C(F)(F)F)c2)CC1)CCO
5.0,Clc1ccc(-c2nnc(-c3ccc(Br)cc3)c(N3CCSCC3)n2)cc1
5.5,CC(=O)O/C(=C1/C[C@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@@H]3CC[C@]2(C)C1=O)C(F)(F)F
5.4,Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccccc2C)cc1
5.65,CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccc(Cl)cc2)n1
5.45,COc1ccc(OC)c(Nc2nc(-c3sc(NC(=O)c4ccccc4)nc3C)cs2)c1
4.85,O=C(NCc1nnc(S)n1-c1ccccc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
